"TweetID","User","Tweet","Latitude","Longitude","IsHashtag","IsURL","IsRetweet","Language","Category","W_#aksyonsahagupit","W_#rubyph","W_@_iancruz","W_@akosijaysent","W_@dzbb","W_@dzmmteleradyo","W_@gmanews","W_agutaya","W_all","W_ang","W_antas","W_at","W_bagyong","W_bilang","W_bukas","W_buong","W_catbalogan","W_city","W_cuyo","W_dahil","W_dec","W_dolores","W_eastern","W_evacuation","W_for","W_goods","W_gumaca","W_hangin","W_in","W_ipinagagamit","W_kuryente","W_laguna","W_lahat","W_magsaysay","W_manila","W_metro","W_muling","W_na","W_nang","W_ng","W_ni","W_of","W_palawan","W_pampanga","W_personnel","W_preso","W_ps36","W_quezon","W_rizal","W_romblon","W_rt","W_sa","W_samar","W_san","W_signal","W_tacloban","W_towns","W_transported","W_ulat","W_via","W_video","W_wala","N_#r","N_,_","N_._","N_/t","N_:/","N_:_","N_@d","N__#","N__@","N__a","N__b","N__h","N__k","N__m","N__n","N__s","N__v","N_a_","N_ac","N_ag","N_ah","N_al","N_an","N_as","N_at","N_ay","N_ba","N_bu","N_by","N_co","N_el","N_er","N_g_","N_ga","N_h_","N_ha","N_ia","N_il","N_in","N_la","N_li","N_ma","N_na","N_ng","N_on","N_ph","N_ro","N_ru","N_sa","N_t_","N_ta","N_te","N_to","N_tp","N_tt","N_ub","N_vi","N_yp","Length"
"2135","KeniticChoy","RT @IMReadyPH: Pinag-iingat ang mga nasa coastal areas kung saan posible ang storm surge. #RubyPH http://t.co/0sCxDyzAiP",,,"1","0","1","tl","CA","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","1","1","2","1","0","1","3","0","0","0","3","0","1","1","0","1","1","0","0","1","2","0","1","1","0","1","3","2","0","1","0","3","2","1","2","1","1","1","0","1","2","0","1","1","3","0","0","4","1","0","1","2","18"
"2136","jcbhourge","RT @IMReadyPH: LAGUNA PROVINCE - Suspendido ang klase sa lahat ng antas bukas, Dec. 6, 2014. #WalangPasok via Laguna Gov. @GovRamil #RubyPH",,,"1","0","1","tl","CA","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","4","2","1","1","0","2","0","1","2","0","1","3","0","1","0","2","5","1","3","0","0","0","0","1","0","2","1","0","1","1","1","2","0","1","1","0","2","2","1","0","1","0","0","2","1","2","2","0","1","4","1","0","3","1","0","2","1","28"
"2137","KeniticChoy","RT @gmanews: LAGUNA PROVINCE - Suspendido ang klase sa lahat ng antas bukas, Dec. 6, 2014. #WalangPasok via Laguna Gov. @GovRamil #RubyPH",,,"1","0","1","tl","CA","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","4","1","1","1","0","2","0","1","2","0","1","4","0","1","0","2","5","1","3","0","0","0","0","1","0","1","1","0","1","1","1","2","0","1","1","0","2","2","1","0","1","0","0","2","1","2","2","0","1","4","1","0","3","1","0","2","1","28"
"2138","KeniticChoy","RT @dzbb: Inalerto ng @dost_pagasa ang mga residente na nasa lugar malapit sa sentro ng Bagyong #RubyPH. | via @divinereyes http://t.co/iS4‚?¶",,,"1","0","1","tl","CA","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","1","1","0","3","1","1","2","2","0","2","1","2","0","0","2","1","4","1","1","1","1","0","1","0","1","0","1","1","0","1","4","3","1","1","1","1","1","0","1","0","2","1","0","0","3","2","1","1","2","1","0","4","1","1","3","3","23"
"2139","DenisseSmrhldr","RT @IMReadyPH: Sa gabi ng Martes ay nasa West Philippine Sea na ang Bagyong #RubyPH. http://t.co/Dk3nDcOvdG",,,"1","0","1","tl","CA","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","2","0","1","0","1","1","1","1","0","0","1","0","0","0","2","0","3","1","1","0","1","1","0","0","3","0","1","1","0","1","3","1","1","1","1","2","2","0","2","0","1","1","0","0","2","0","1","1","1","0","1","3","1","1","1","2","18"
"2140","iamjrlzaorio","Red Allert din dw sa Mindoro! OGOD! keep our family and relatives safe! Utang na loob #RubyPh Lumayas kana!",,,"1","0","0","tl","CA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","1","0","1","0","2","0","0","1","3","1","0","1","2","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","1","0","0","0","0","2","1","2","0","1","1","0","0","1","2","0","0","1","1","1","1","1","1","0","0","2","23"
"2141","DZMMTeleRadyo","Ilang ospital sa Luzon at Visayas, naka-code blue alert dahil kay #RubyPH http://t.co/3AKsvkeU9y http://t.co/SK5m5MDRJ9",,,"1","1","0","tl","CA","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","1","2","0","0","0","2","1","1","1","0","1","1","1","0","0","0","2","0","1","1","1","0","2","1","0","1","1","0","1","0","1","2","2","1","3","1","0","2","1","1","1","1","2","1","1","0","2","1","1","0","0","2","15"
"2142","ayaldev","RT @IMReadyPH: Sa Martes, umaga ay nasa Southern Tagalog ito. Daraan ito malapit sa Metro Manila sa tanghali . #RubyPH http://t.co/LoNurxPG‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","6","2","0","1","0","1","1","0","2","0","3","3","1","0","0","4","2","1","2","1","2","1","1","0","1","2","1","1","1","0","1","1","2","0","1","1","1","2","0","1","2","4","1","1","0","1","0","1","1","1","1","1","1","1","0","1","4","24"
"2143","DigitalTyphoonE","[JMA] Typhoon HAGUPIT (201422) is at 12.0N, 128.5E with 915hPa and 55m/s on 2014-12-05 12 UTC #hagupit #TY201422 http://t.co/7bTKig0xzF","12","128.5","1","1","0","tl","CA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","2","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2","1","0","0","0","0","0","0","0","2","2","3","0","1","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","26"
"2144","mayeerefuerzo","RT @IMReadyPH: Miyerkules pa lalabas ng PAR ang Bagyong #RubyPH. http://t.co/Lwm5IUrWXp",,,"1","0","1","tl","CA","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","1","0","1","0","1","1","1","0","0","0","2","1","1","0","0","1","0","0","0","2","0","1","1","0","1","3","0","1","1","1","1","1","0","1","0","1","1","0","0","0","0","1","1","1","0","0","3","1","2","1","0","13"
"2145","twitter_ph",".@dost_pagasa bulletin, 5 p.m. Dis. 5: Medyo humina si #RubyPH, sadyang mapanganib pa rin http://t.co/xpmLOHiVgn https://t.co/zFysPCjVi3",,,"1","1","0","tl","CA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","1","1","2","3","1","0","0","3","0","0","0","2","0","0","2","0","0","2","0","0","0","1","0","2","1","1","1","1","2","1","1","0","0","1","0","2","0","2","3","2","0","1","1","2","1","1","0","0","2","1","0","0","2","21"
"2146","rnlmr_","RT @twitter_ph: .@dost_pagasa bulletin, 5 p.m. Dis. 5: Medyo humina si #RubyPH, sadyang mapanganib pa rin http://t.co/xpmLOHiVgn https://t.‚?¶",,,"1","1","1","tl","CA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","1","1","2","3","1","0","0","3","1","0","0","2","0","0","2","1","0","2","0","0","0","2","0","3","1","1","1","1","2","1","2","0","0","1","0","1","0","2","3","2","0","1","0","2","1","1","0","0","2","1","0","1","2","24"
"2147","GZC27","RT @twitter_ph: .@dost_pagasa bulletin, 5 p.m. Dis. 5: Medyo humina si #RubyPH, sadyang mapanganib pa rin http://t.co/xpmLOHiVgn https://t.‚?¶",,,"1","1","1","tl","CA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","1","1","2","3","1","0","0","3","1","0","0","2","0","0","2","1","0","2","0","0","0","2","0","3","1","1","1","1","2","1","2","0","0","1","0","1","0","2","3","2","0","1","0","2","1","1","0","0","2","1","0","1","2","24"
"2148","dark__dylan_026","TYPHOON #RubyPH, HUMINA HABANG PATULOY NA TINATAHAK ANG DIREKSYON PATUNGONG NORTHERN SAMAR - BICOL AREA. Batay... http://t.co/fU5a6dtPqT",,,"1","1","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","1","1","2","0","0","0","2","1","1","0","1","0","2","2","0","0","2","0","0","0","2","2","1","1","0","1","3","0","2","0","3","2","0","0","2","2","0","3","1","4","3","0","1","1","0","0","1","4","1","2","0","1","20"
"2149","saspque","RT @DepEd_PH: Mula sa Project NOAH: Storm surge advisory para sa mga bayan na dadaanan ng bagyong #RubyPH. http://t.co/JjjCTUVHds http://t.‚?¶",,,"1","1","1","tl","CA","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","1","1","2","0","1","0","0","3","0","1","0","4","1","3","1","0","1","2","0","0","0","2","0","2","1","0","1","2","1","2","2","1","1","2","0","1","0","2","2","0","0","2","1","2","1","0","1","1","2","1","2","1","2","23"
"2150","therealmickoi","RT @stateofdnation: Tinutumbok pa rin ng Bagyong #RubyPH ang Eastern Visayas.",,,"1","0","1","tl","CA","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","2","1","0","0","1","1","0","0","0","0","1","0","2","0","0","0","1","1","1","0","0","1","0","1","3","0","1","1","2","1","1","0","0","1","0","0","0","2","1","1","0","1","2","0","1","3","1","1","1","1","13"
"2151","sowpia","RT @ANCALERTS: Strong waves in Atimonan, Quezon. #RubyPH (Photos via @dennis_datu) http://t.co/6HmctGITgW",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","1","0","0","1","2","1","0","0","1","0","0","1","0","1","1","0","1","1","2","0","1","1","0","1","1","0","0","1","3","1","1","0","1","0","0","1","1","2","1","1","1","1","0","1","0","1","1","0","2","0","17"
"2152","michaelfajatin","RT @24OrasGMA: Naghahanda na rin ang Metro Manila sa inaasahang hagupit ng Bagyong #RubyPH. Nakatutok si @michaelfajatin.",,,"1","0","1","tl","CA","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","4","1","0","1","0","1","0","3","3","0","0","4","0","2","1","2","1","4","1","0","1","0","0","0","0","1","5","0","1","0","1","4","0","1","1","1","1","2","0","0","0","2","1","0","2","4","0","0","1","2","1","0","4","1","1","2","2","20"
"2153","RedEagle77","RT @twitter_ph: .@dost_pagasa bulletin, 5 p.m. Dis. 5: Medyo humina si #RubyPH, sadyang mapanganib pa rin http://t.co/xpmLOHiVgn https://t.‚?¶",,,"1","1","1","tl","CA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","1","1","2","3","1","0","0","3","1","0","0","2","0","0","2","1","0","2","0","0","0","2","0","3","1","1","1","1","2","1","2","0","0","1","0","1","0","2","3","2","0","1","0","2","1","1","0","0","2","1","0","1","2","24"
"2154","LareMica","Madadaanan daw ang Metro Manila..!!! natatakot na tuloy ako.. #RubyPH",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","1","0","1","0","1","0","0","0","0","0","4","0","0","0","0","1","2","1","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","2","1","0","0","2","2","0","0","2","3","0","0","1","0","1","0","1","1","0","0","0","12"
"2155","KurtisKamatis","RT @DZMMTeleRadyo: #WalangPasok (as of 10:30AM) | Ilang lalawigan, nagkansela ng klase ngayong Biyernes #RubyPH. http://t.co/7vlj8aGSvp htt‚?¶",,,"1","1","1","tl","CA","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","2","1","0","2","0","2","4","2","0","2","0","6","3","1","1","0","1","0","0","0","1","0","2","1","0","1","3","2","1","1","1","0","1","1","1","0","0","2","1","0","1","0","1","1","3","0","1","5","1","0","1","0","23"
"2156","stateofdnation","Dobleng sakuna ang pinangangambahan ng mga residente sa Albay dahil sa banta ng Bagyong #RubyPH at pag-aalburoto ng Bulkang #MayonPH.",,,"1","0","0","tl","CA","0","1","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","1","0","1","0","2","0","1","2","0","2","6","0","2","0","3","0","3","0","1","1","0","0","0","1","2","1","0","1","2","1","7","3","3","0","2","3","1","0","0","1","1","0","0","1","2","0","0","1","0","1","2","9","1","4","0","3","21"
"2157","tdyALMIGHTY","RT @IMReadyPH: Sa Martes, umaga ay nasa Southern Tagalog ito. Daraan ito malapit sa Metro Manila sa tanghali . #RubyPH http://t.co/LoNurxPG‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","6","2","0","1","0","1","1","0","2","0","3","3","1","0","0","4","2","1","2","1","2","1","1","0","1","2","1","1","1","0","1","1","2","0","1","1","1","2","0","1","2","4","1","1","0","1","0","1","1","1","1","1","1","1","0","1","4","24"
"2158","femtochemist","RT @IMReadyPH: Sa Martes, umaga ay nasa Southern Tagalog ito. Daraan ito malapit sa Metro Manila sa tanghali . #RubyPH http://t.co/LoNurxPG‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","6","2","0","1","0","1","1","0","2","0","3","3","1","0","0","4","2","1","2","1","2","1","1","0","1","2","1","1","1","0","1","1","2","0","1","1","1","2","0","1","2","4","1","1","0","1","0","1","1","1","1","1","1","1","0","1","4","24"
"2159","JenBrockasaurus","RT @twitter_ph: .@dost_pagasa bulletin, 5 p.m. Dis. 5: Medyo humina si #RubyPH, sadyang mapanganib pa rin http://t.co/xpmLOHiVgn https://t.‚?¶",,,"1","1","1","tl","CA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","1","1","2","3","1","0","0","3","1","0","0","2","0","0","2","1","0","2","0","0","0","2","0","3","1","1","1","1","2","1","2","0","0","1","0","1","0","2","3","2","0","1","0","2","1","1","0","0","2","1","0","1","2","24"
"2160","sarahjoooooy","signal no. 1 pa rin ang Antique at Aklan... ingat tayong lahat boss! :) #RubyPh",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","2","0","0","1","3","0","1","0","0","2","1","2","0","0","0","0","0","0","1","1","0","1","0","1","2","1","1","0","1","4","3","0","0","1","0","0","0","3","1","0","0","1","0","0","1","3","1","0","0","0","18"
"2161","dark__dylan_026","Inaasahang magdadala ng ulan ang Bagyong #RubyPH sa Metro Manila, kaya naman naglabas ang MMDA ng listahan ng mga... http://t.co/LuJXgTPw9X",,,"1","1","0","tl","CA","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","4","1","0","1","0","1","1","1","3","0","1","7","0","2","0","1","4","5","1","0","0","2","1","0","1","1","2","1","1","0","1","7","1","1","0","1","2","0","1","1","1","5","1","1","0","3","0","1","1","2","1","1","7","1","2","0","2","22"
"2162","ElyPantie","@TVPatrol: UPDATE: #RubyPH napanatili ang lakas; storm signals nakataas sa 21 lugar",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","1","2","0","0","0","3","1","2","0","1","1","0","1","0","1","1","0","0","1","0","1","1","1","0","2","0","1","0","0","0","1","0","0","0","4","4","0","0","1","2","1","0","1","1","0","0","1","15"
"2163","pen_pen33","@sarahjoooooy: signal no. 1 pa rin ang Antique at Aklan... ingat tayong lahat boss! :) #RubyPh- Halong there! :)",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","2","0","0","2","3","1","2","0","1","2","1","2","0","0","0","0","0","0","1","2","0","1","0","1","3","1","1","1","2","4","3","0","0","1","0","1","0","3","1","0","0","1","0","0","1","4","1","0","0","1","25"
"2164","jessecabiscocho","RT @ANCALERTS: Strong waves in Atimonan, Quezon. #RubyPH (Photos via @dennis_datu) http://t.co/6HmctGITgW",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","1","0","0","1","2","1","0","0","1","0","0","1","0","1","1","0","1","1","2","0","1","1","0","1","1","0","0","1","3","1","1","0","1","0","0","1","1","2","1","1","1","1","0","1","0","1","1","0","2","0","17"
"2165","Sarjkoyan","RT @govph: Mula sa Project NOAH: Storm surge advisory para sa mga bayan na dadaanan ng bagyong #RubyPH. http://t.co/aCgsH1Cu92 http://t.co/‚?¶",,,"1","1","1","tl","CA","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","1","2","0","1","1","0","3","0","1","0","4","1","3","1","0","1","2","0","0","0","2","0","2","1","0","1","2","1","2","2","1","1","2","0","2","0","2","2","0","0","2","1","2","1","0","1","1","2","1","2","1","2","23"
"2166","Eldeg14","RT @govph: Mula sa Project NOAH: Storm surge advisory para sa mga bayan na dadaanan ng bagyong #RubyPH. http://t.co/aCgsH1Cu92 http://t.co/‚?¶",,,"1","1","1","tl","CA","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","1","2","0","1","1","0","3","0","1","0","4","1","3","1","0","1","2","0","0","0","2","0","2","1","0","1","2","1","2","2","1","1","2","0","2","0","2","2","0","0","2","1","2","1","0","1","1","2","1","2","1","2","23"
"2167","AntipoloPH","RT @govph: Mula sa Project NOAH: Storm surge advisory para sa mga bayan na dadaanan ng bagyong #RubyPH. http://t.co/aCgsH1Cu92 http://t.co/‚?¶",,,"1","1","1","tl","CA","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","1","2","0","1","1","0","3","0","1","0","4","1","3","1","0","1","2","0","0","0","2","0","2","1","0","1","2","1","2","2","1","1","2","0","2","0","2","2","0","0","2","1","2","1","0","1","1","2","1","2","1","2","23"
"2168","stateofdnation","Nasa red alert status ang Matnog dahil posible itong daanan ng Bagyong #RubyPH.",,,"1","0","0","tl","CA","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","1","0","1","3","1","1","0","1","0","1","0","0","1","0","0","0","0","1","0","0","1","0","1","5","0","1","0","2","2","1","0","0","1","1","0","0","2","2","0","0","1","1","0","0","4","1","1","0","1","14"
"2169","Goatys_News","RT @govph: Mula sa Project NOAH: Storm surge advisory para sa mga bayan na dadaanan ng bagyong #RubyPH. http://t.co/aCgsH1Cu92 http://t.co/‚?¶",,,"1","1","1","tl","CA","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","1","2","0","1","1","0","3","0","1","0","4","1","3","1","0","1","2","0","0","0","2","0","2","1","0","1","2","1","2","2","1","1","2","0","2","0","2","2","0","0","2","1","2","1","0","1","1","2","1","2","1","2","23"
"2170","jcmiguel17","RT @stateofdnation: Nasa red alert status ang Matnog dahil posible itong daanan ng Bagyong #RubyPH.",,,"1","0","1","tl","CA","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","1","0","1","3","1","1","0","1","0","2","0","1","1","0","0","0","0","1","0","0","1","0","1","5","0","1","1","3","2","2","0","0","2","1","0","0","4","3","0","0","1","1","0","0","4","1","1","1","1","17"
"2171","rowsterr","RT @govph: Mula sa Project NOAH: Storm surge advisory para sa mga bayan na dadaanan ng bagyong #RubyPH. http://t.co/aCgsH1Cu92 http://t.co/‚?¶",,,"1","1","1","tl","CA","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","1","2","0","1","1","0","3","0","1","0","4","1","3","1","0","1","2","0","0","0","2","0","2","1","0","1","2","1","2","2","1","1","2","0","2","0","2","2","0","0","2","1","2","1","0","1","1","2","1","2","1","2","23"
"2172","Fernanespino","RT @stateofdnation: Nasa red alert status ang Matnog dahil posible itong daanan ng Bagyong #RubyPH.",,,"1","0","1","tl","CA","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","1","0","1","3","1","1","0","1","0","2","0","1","1","0","0","0","0","1","0","0","1","0","1","5","0","1","1","3","2","2","0","0","2","1","0","0","4","3","0","0","1","1","0","0","4","1","1","1","1","17"
