249,"Um tornado warning with the sirens while being shuffeled  into a ""safe"" section of the grocery store.",caution and advice,"tornado warning with the sirens
tornado warning
tornado warning with the sirens"
250, @RedCross: #Tornado watches and warnings in the northeast right now and through evening- pay attention to news and local authorities ...,caution and advice,"Tornado watches and warnings
Tornado watches and warnings
Tornado watches and warnings"
251,Volcano eruption Tornado Flood Cattle Plague... is the end of the world coming soon?,caution and advice,"Volcano eruption, Tornado, Flood, Cattle Plague.
Volcano eruption, Tornado, Flood, Cattle Plague
Tornado"
252,tornado watch #ineffect,caution and advice,"tornado watch
tornado watch
tornado watch"
253,#txwx Storm still firing north of Houston tonight that are extending from the line across the us.,caution and advice,"Storm
Storm still firing
Storm still firing"
254, @TWCBreaking: Confirmed #tornado on ground 3 miles SW of Chickasha OK per fire dept.  TAKE COVER NOW!!!!  Radar:  http://wxch.nl/iGpssz,caution and advice,"Tornado on ground
tornado on ground
tornado on ground
Confirmed tornado on ground, TAKE COVER NOW"
255, @shawncable: Tornado reported on the gound near Ramona SD... heading northeast. #sdwx,caution and advice,"tornado
Tornado reported on the gound
Tornado reported"
256, @severestudios: There is a small Tornado Watch in effect that includes Columbia and St. Louis MO:  http://1.usa.gov/kxdEDC  #mowx,caution and advice,"Tornado Watch
Tornado Watch
Tornado Watch
Tornado Watch"
257,Tornado sirens,caution and advice,"Tornado sirens
Tornado sirens
Tornado sirens
Tornado sirens"
258, @RoyalOakPatch Tornado WARNING now in effect. Take cover Royal Oak!,caution and advice,"Tornado WARNING
Tornado WARNING
Tornado WARNING"
259, @KOMUnews: Tornado Watch for Chariton Howard Macon and Randolph County until 3:00am CDT.,caution and advice,"Tornado Watch
Tornado Watch
Tornado Watch"
260, @WxChrisB: People in SW Hunt and NE Kaufman need to take tornado precautions at this time. #txwx,caution and advice,"tornado precautions
tornado precautions
tornado precautions
tornado"
261,Tornado headed for downtown Kansas City,caution and advice,"Tornado
Tornado headed
Tornado headed
Tornado headed
Tornado headed"
262,Tornado just touchdown at castleton square mall and jump over tantrum,caution and advice,"Tornado just touchdown
Tornado just touchdown
Tornado just touchdown"
263, @VeganCapitalist: Tornado watch issued for NYC and surrounding counties. Get your animal companions inside!,caution and advice,"Tornado watch
Tornado watch
tornado watch"
264, @cupofteaintexas: TORNADO WARNING EXTENTED! Hutchins and Balch Springs take cover!,caution and advice,"TORNADO WARNING EXTENTED
TORNADO WARNING
TORNADO WARNING EXTENTED!"
265,There's also a tornado watch in my (Sydney) state Massachusetts. In just minutes it's supposingly going to hit my area. Pray PLEASE.,caution and advice,"tornado watch
tornado watch
tornado watch
a tornado watch"
266,Tornado sirens going off again in Owensboro.,caution and advice,"Tornado sirens going off
Tornado sirens
sirens going off"
267,The tornado's gonna come and get me! http://t.co/wZ61PaJ,caution and advice,"tornado
tornado's
tornado's gonna come
tornado's gonna come
tornado"
268,@reedtimmerTVN tornado warning just issued for lower Michigan.,caution and advice,"tornado warning
tornado warning
tornado warning
tornado warning"
269,TORNADO WARNING has been canceled for VIGO but continues for Fountain Parke and Vermillion until 7:15pm EDT!,caution and advice,"TORNADO WARNING
TORNADO WARNING has been canceled
TORNADO WARNING"
270,What the deuce? Tornado in Yuba City and it's fuckin June wow... We got some Midwest weather now,caution and advice,"Tornado
Tornado
Tornado
Tornado"
271,Up to 104 so far in Lubbock today 106 at Turkey and Paducah 107 so far at Northfield. #txwx,caution and advice,"n/a
Up to 104 so far in Lubbock today, 106 at Turkey and Paducah, 107 so far at Northfield
Up to 104 106 107
N/A"
272,A Tornado Warning has been issued for for Pemiscot-MO Dyer-TN Lake-TN & Obion-TN until 07:30 PM  #weather,caution and advice,"Tornado Warning
Tornado Warning
Tornado Warning
Tornado Warning
Tornado Warning"
273,from the looks of it there's a tornado outside my window BUT my bestie insists we go to the gym anyway -_-.. i just want ice cream,caution and advice,"tornado
tornado
tornado"
274,TORNADO WARNING [ Barry MI ][ Calhoun MI ] Expires: Sun May 29 17:00 EDT #SVRAlert,caution and advice,"TORNADO WARNING
TORNADO WARNING
TORNADO WARNING
TORNADO WARNING"
275,tornado watch for Binghamton and surrounding areas. be safe...definitely OUT of here lmao,caution and advice,"tornado watch
tornado watch
tornado watch
tornado watch"
276,Leominster MA tornado warnings and lightning #TwitPict http://twitpic.com/55nttb,caution and advice,"tornado warnings and lightning
tornado warnings
tornado warnings"
277, @MarleeMatlin: Tornado Watch for New York City If you know anyone deaf or hard of hearing or physically disabled reach out/make sure ...,caution and advice,"Tornado Watch
Tornado Watch
Tornado Watch
Tornado Watch"
278,There is no tornado it's a watch not a warning so all you can come out of ur basement,caution and advice,"tornado  watch
no tornado
no tornado
no tornado it's a watch not a warning"
279,Seems like that last blob on the radar passed us up waiting another 5 minutes for the next one. Ellsinore MO sees Tornado #weather,caution and advice,"Tornado
Seems like that last blob on the radar passed us up, waiting another 5 minutes for the next one.
Tornado"
280,@Cedric_Supreme hey man i'm seeing this tornado and bad weather on the news for Oklahoma...just wondering if ur ok?,caution and advice,"i'm seeing this tornado
tornado
tornado and bad weather"
281, @reedtimmerTVN: Possible tornado near Holiday City OH,caution and advice,"Possible tornado
Possible tornado
Possible tornado
tornado"
282,Tha NWS has confirmed a tornado touched down in Shiawassee County. I'm headed there now...look for a live report @ABC12WJ at Noon.,caution and advice,"tornado touched down
tornado touched down
tornado touched down
tornado touched down"
283,@Samantha_Busch WI may be under tornado warnings but we are still going to watch@KyleBusch win the prelude!,caution and advice,"tornado warnings
under tornado warnings
tornado warnings
tornado warnings"
284,BREAKING NEWS: TORNADO REPOED IN THE STORM HEADING MY WAY,caution and advice,"TORNADO REPOED
TORNADO REPOED
TORNADO
TORNADO REPORTED"
285, @palmerlaw: Report: *** Tornado Warning *** SIRENS in #chambana - Tornado on ground I72 near Route 47 exit going E-NE #chambana #CUstorms,caution and advice,"Tornado Warning
Tornado Warning
Tornado Warning SIRENS Tornado on ground"
286, @eman2936: How come everyone talking bout hail and aint no rain here just tornado sirens going off?,caution and advice,"bout hail , tornado sirens
tornado sirens
tornado sirens going off
tornado sirens"
287,If they dont stop sayin more tornado warnings huh .....,caution and advice,"tornado warnings
tornado warnings
tornado warnings"
288,Tornado warning in belton Everybody Go To Yal Basements & get shoes & blankets,caution and advice,"Tornado warning Everybody Go To Yal Basements & get shoes & blankets
Tornado warning
Tornado warning"
289,Tornado Warning - I hate these things ! #scary,caution and advice,"Tornado Warning
Tornado Warning
Tornado Warning"
290, @Bittersw33tstar: were under a tornado watch... WOW,caution and advice,"tornado watch
tornado watch
tornado watch.
tornado watch
tornado watch
tornado watch"
291,Tornado warnings always cool. Its super windy & rainy outside. The thunder is shakin my house... #scared,caution and advice,"Tornado warnings
N/A
Tornado warnings
Tornado warnings"
292,tornado heading our way. i just want to say I love you all.,caution and advice,"tornado
tornado heading our way
tornado
tornado heading"
293,Tornado warning sirens goin off in NKC,caution and advice,"Tornado warning sirens
Tornado warning sirens
Tornado warning sirens goin off"
294,Tornado sirens going off again in Dallas,caution and advice,"Tornado sirens
Tornado sirens going off
Tornado sirens"
295,Omg. Its the scary tornado alarm sirens.,caution and advice,"scary tornado alarm
scary tornado alarm sirens
tornado alarm sirens"
296,Weather in Boston and NYC on Alert After Tornado http://bit.ly/mH3krp  tornado,caution and advice,"Tornado
Tornado
Alert After Tornado
Alert After Tornado
Tornado"
297, @boomeronkissfm: Tornado Warning in Effect for Fulton County NOW.  TORNADO WATCH in effect for the entire kiss fm listening area unti ...,caution and advice,"Tornado Warning
Tornado Warning
Tornado Warning TORNADO WATCH"
298,Holy canoli - Joplin Missouri has a tornado headed towards it @ 45mph - Oh no :(,caution and advice,"tornado
tornado headed towards it
tornado headed towards"
299,Tornado watch for NYC-New England.  Looks like God has had enough of Sarah Palin's bus tour.,caution and advice,"Tornado watch
Tornado watch
Tornado watch"
300, @spann: Tornado warning in effect for Joplin MO,caution and advice,"Tornado warning
Tornado warning
Tornado warning"
301, @garytx:  @spotternetwork: 12:13AM CDT Tor&lt;-Evnt 0 miles WNW of Ozark AR-Tornado reported on the ground near Ozark by storm spo ...,caution and advice,"Tornado reported on the ground
Tornado reported on the ground
Tornado"
302, @stefanieneves: So it was 42 degrees today and now there's a tornado warning up north/prob in the gta soon? #fiomothernature,caution and advice,"tornado warning
tornado warning
tornado warning
tornado warning"
303,I guess I better go find a stream... tornado warning for Monroe county...,caution and advice,"tornado warning
tornado warning
tornado warning"
304,Strong storms coming in this afternoon too. Tornado watch till 8 issued here in Maine which is very unusual.,caution and advice,"Tornado watch
Tornado watch
Tornado watch
Strong storms coming in this afternoon, too. Tornado watch"
305,#ATFU  @ORGNL: Tornado Alley aint fucking around weatherally and musically,caution and advice,"Tornado Alley aint fucking around
N/A
Tornado Alley aint fucking around, weatherally and musically
aint fucking around,  weatherally and musically"
306, @weatherchannel: Wish we didn't have to write this....another multi-day #tornado outbreak is looming.  The ingredients and forecast:  ...,caution and advice,"tornado outbreak
tornado outbreak
multi-day #tornado outbreak is looming
tornado outbreak is looming"
307, @KTVB: SEVERE WEATHER ALE: Tornado watches in effect for three Idaho counties:  http://bit.ly/1v5xG,caution and advice,"Tornado watches
Tornado watches
Tornado watches
SEVERE WEATHER ALE"
308,@I_am_Serenity tornado on the ground. Western side of KC,caution and advice,"tornado on the ground
tornado on the ground
tornado on the ground.
tornado on the ground"
309,anyone in the Livingston County please be careful we are under a Tornado Warning!  Sirens are going on around Briarwood Mall! #BadWeather,caution and advice,"Tornado Warning!
Tornado Warning
Tornado Warning
Tornado Warning
Tornado Warning Sirens are going on around"
310,Tornado count as of May 29 2010: 437. Tornado count as of May 29 2011: 960. Difference: 523.,caution and advice,"Tornado count
Tornado count
Tornado count"
311, @DFWscanner: Tornado is now reported near the Park Cities/Preston Hollow area.,caution and advice,"Tornado
Tornado is now reported
Tornado is now reported
Tornado"
312,Tornado warning has been re-issued for Washington County.,caution and advice,"Tornado warning
Tornado warning
Tornado warning"
313,Uh oh the tornado is lurkin,caution and advice,"tornado is lurkin
tornado
tornado is lurkin
tornado
tornado is lurkin"
314,Hope all the #JoplinTornado are safe and sound(: and Sorry for any loses &lt;3,caution and advice,"Tornado are safe
Hope all the #JoplinTornado are safe and sound
Tornado"
315,I pull my head out of writing in seclusion to discover NYC is now under a tornado watch. Can't I leave you people alone for a minute?,caution and advice,"tornado watch
tornado watch
tornado watch
tornado watch"
316, @the33news: Tornado warning issued for following counties: Collin Cooke Dallas Denton Grayson Parker Tarrant Wise,caution and advice,"Tornado warning
Tornado warning
Tornado warning issued"
317, @shanamama9197: #Tornado touchdown in Irving TX,caution and advice,"Tornado touchdown
Tornado touchdown
Tornado touchdown"
318,Severe Thunderstorm Watch for portions of the area in OK until 1:00am CDT. #okwx,caution and advice,"Severe Thunderstorm Watch
Severe Thunderstorm Watch
Thunderstorm Watch
Severe Thunderstorm Watch"
319,Basically a tornado outside. What is happening. So scared.,caution and advice,"tornado outside
tornado
tornado"
320, @News10_CA: NWS has issued a tornado warning for Sacramento and Yolo counties.  Possible tornado to hit near Power Balance Pavillion.,caution and advice,"tornado warning
tornado warning
tornado warning
tornado warning
tornado warning"
321, @Sportsgeek4life:  @JimCantore: OKMULGEE BEGGS OK AREA still strong rotation coming your way. #okwx,caution and advice,"strong rotation
strong rotation coming
strong rotation
still strong rotation"
322,A rotating wall cloud is 4 mi NW of Azle moving E at 40. No tornado has been observed at this time. -sm,caution and advice,"rotating wall cloud
rotating wall cloud
rotating wall cloud No tornado has been observed"
323,Tornado touched down up the street. A lil scared stupid.,caution and advice,"Tornado touched
Tornado touched down
Tornado touched down
Tornado touched down"
324, @txflygirl: Are you kidding me?   @TWCBreaking: Tornado warning for #Joplin Mo.!! Radar and warning info: http://wxch.nl/mGgs3M / OMG!,caution and advice,"Tornado warning
Tornado warning
Tornado warning
Tornado warning"
325,@KeatonMiles are you all in tornado warnings also?,caution and advice,"tornado warnings
tornado warnings
tornado warnings
tornado warnings"
326,Good luck with that tornado warning @ndirish11,caution and advice,"tornado warning
tornado warning
tornado warning
tornado warning
tornado warning"
327,Tornado warnings for Washtenaw/Livingston Counties MI until 6:15pm. NWS is giving people plenty of warning on these storms. Pay attention!,caution and advice,"Tornado warnings
Tornado warnings
Tornado warnings"
328,@Christy5Q my Rhode Island peeps are freaking out because they're under a tornado watch.  Half of them think it's a warning.  Rookies,caution and advice,"tornado watch
tornado watch
tornado watch
tornado watch"
329, @OntarioWarnings: Red Alert for City of Hamilton due to tornado warning ended.,caution and advice,"tornado warning
tornado warning ended
tornado warning
tornado warning ended."
330,Well tornado sirens are going off.,caution and advice,"tornado sirens
tornado sirens are going off
tornado sirens"
331,And apparently there's now a tornado watch for my county eep.,caution and advice,"tornado watch
tornado watch
tornado watch"
332,Thinking about you #Dallas area  @birdy27: sirens just went off in the #dallas area!! authorities askg folks 2 take cover. #tornado...,caution and advice,"sirens just went off  take cover
tornado
sirens"
333,Tornado warning! Fuck yeah!!,caution and advice,"Tornado warning
Tornado warning
Tornado warning"
334, @rolandsmartin:  @TWCBreaking Brief tornado reported (15) mins. ago near Lake Nocona in N. TX. No damage reported.,caution and advice,"tornado reported
Brief tornado reported
tornado reported
Brief tornado reported"
335, @TWCBreaking: Tornado with debris reported in southeast Dallas per NWS Chat. Large wedge near I-45 south of I-20.,caution and advice,"Tornado with debris reported
Tornado with debris
Tornado with debris;  Large wedge"
336, @TWCBreaking: Tornado reported on the observation at Dallas' Love Field.,caution and advice,"Tornado reported
Tornado
Tornado reported
Tornado"
337, @fema: #Tornado #safetytip: Stay away from downed power lines and report them to the power company. http://m.fema.gov #Joplin,caution and advice,"#safetytip: Stay away from downed power lines, and report them to the power company.
Tornado Advice
Stay away from downed power lines"
338, @severestudios:  @FindTheTornado: http://1.usa.gov/loKp2S PDS Tornado Watch is NOW out... please be safe  [MO IL IN KY],caution and advice,"Tornado Watch is NOW out
Tornado Watch
Tornado Watch
Tornado Watch"
339, @WUSTL: Tornado warnings issued for counties in STL area. Please observe emergency notifications & seek shelter. http://emergency.wus ...,caution and advice,"Tornado warnings
Tornado warnings issued
Tornado warnings"
340, @severewarn: Tornado Warning for Ballard Carlisle Fulton Graves Hickman and McCracken County in KY until 7:30pm CDT. #kywx,caution and advice,"Tornado Warning
Tornado Warning
Tornado Warning"
341,Gah that's where @exitrows is   @CNN: Just In: Tornado spotted in Bedford Texas between Fort Worth and Dallas according to the NWS,caution and advice,"Tornado spotted
Tornado
Tornado spotted
Tornado spotted"
342,Damn. Another tornado watch jus popped up,caution and advice,"tornado watch
tornado watch
tornado watch"
343,Tornado warning o.O what tha fawk? Akward area -_- this world is deadening: http://yearbook.com/a/1c0zho,caution and advice,"Tornado warning
Tornado warning
Tornado warning"
344,@jpsgolfmom I haven't followed it since I read it but there was a tornado 6 miles SW of KZoo headed NE at 55 MPH a little earlier.,caution and advice,"tornado
was a tornado
tornado"
345,#RAPTURE just sayin'  @CNYcentral Tornado watch in effect for most of #CNY through 10:00 PM http://www.cnycentral.com/weather,caution and advice,"Tornado watch
Tornado watch
Tornado watch"
346, @severestudios: Tornado Warning for Kalamazoo County in MI until 4:45pm EDT. #miwx,caution and advice,"Tornado Warning
Tornado Warning
Tornado Warning"
347,WARNING: Tornado warning issued for Yolo County  http://sns.mx/IEcJy6,caution and advice,"Tornado warning
Tornado warning
Tornado warning
Tornado warning"
348,We were under a tornado warning this week - check out these creepy clouds  http://t.co/r0eYcc8,caution and advice,"tornado warning
tornado warning
tornado warning"
349,Becareful dude!  @mud_Ball Potential Tornado warning for the night... Had one land last night near my house.... I slept thru it tho &gt;_&gt;,caution and advice,"Potential Tornado warning
Potential Tornado warning
Tornado warning"
350, @flintjournal: Weather update: Southern tier of Michigan under tornado watch http://bit.ly/iTtDhE,caution and advice,"tornado watch
tornado watch
tornado watch
tornado watch"
351,Tornado kills 2 in suburban Oklahoma City: Two people were killed and three children were critically injured Tuesday... http://dlvr.it/StD8K,caution and advice,"Tornado kills 2
Tornado
Tornado kills 2
Tornado"
352, @TWCBreaking: #Tornado EMERGENCY coming from NWS for NW side of Norman Moore and south side of OKC.  TAKE SHELTER NOW.,caution and advice,"Tornado EMERGENCY
Tornado EMERGENCY
Tornado EMERGENCY
Tornado"
353,more storms... Tornado watch until 10 pm.,caution and advice,"Tornado watch
Tornado watch
Tornado watch"
354,Tornado sirens.....smh,caution and advice,"Tornado sirens
Tornado Sirents
Tornado sirens
Tornado sirens
Tornado sirens
Tornado sirens"
355, @stormchaser4850:ARKANSAS (DEV)Emergency management reported a tornado on the ground near Austin moving NE at 50 mph (723 pm CDT) #arwx,caution and advice,"tornado on the ground
tornado on the ground
tornado on the ground
tornado on the ground
tornado on the ground"
356, @severestudios: Tornado Warning for Hardy County in WV until 6:30pm EDT. #wvwx,caution and advice,"Tornado Warning
Tornado Warning
Tornado Warning"
357,Tornado Warning issued May 25 at 12:05PM CDT expiring May 25 at 12:30PM CDT by NWS Kansas City http://www.crh.no... http://bit.ly/kmKEpr,caution and advice,"Tornado Warning
Tornado Warning
Tornado Warning
tornado warning"
358,dallas kaufman and rockwall counties now face tornado warning until 9:45,caution and advice,"tornado warning
tornado warning
tornado warning"
359, @BreakingNews: Spotters confirm a tornado on the ground moving toward Joplin Mo. where a twister on Sunday killed 124 people - CNN,caution and advice,"tornado
tornado on the ground
tornado on the ground"
360,Tornado Watch for portions of the area in IL until 9:00pm CDT. #ilwx,caution and advice,"Tornado Watch
Tornado Watch
Tornado Watch"
361,Forecast for tomorrow? Flood watch Tornado watch Severe Thunderstorm warning. #sweet,caution and advice,"Flood watch, Tornado watch, Severe Thunderstorm warning
Flood watch, Tornado watch, Severe Thunderstorm warning
Tornado watch, Severe Thunderstorm"
362,Geez tornado watch for MA and severe storms due in tonite...of course when I'm stoked to catch Ray LaMontagne. #damnyouweather,caution and advice,"tornado watch
tornado watch
tornado watch
tornado watch"
363, @TWCBreaking: Those in Guthrie OK need to TAKE COVER NOW.  LARGE VIOLENT #TORNADO HEADED TOWARD THAT AREA!!!  PLEASE RETWEET!!!,caution and advice,"TORNADO
TORNADO
TORNADO HEADED
LARGE, VIOLENT #TORNADO"
364, @stormchaser4850: Correction: DEVELOPING: Emergency management reported a tornado on the ground near Austin Mississippi moving NE at ...,caution and advice,"tornado
tornado on the ground
tornado on the ground
tornado on the ground"
365,New event. Tornado Warning from 5/25/2011 1:28 PM to 2:00 PM CDT for Ray County Carroll County. More information.... http://fb.me/Ix0gvwIa,caution and advice,"tornado warning
Tornado Warning
Tornado Warning
Tornado Warning
Tornado Warning"
366, @ZachNews: Breaking Weather News!!!: Weather Channel; Mile wide tornado on the ground near Ozark AR. & Caulksville AR. Get To Safet ...,caution and advice,"tornado on the ground
Mile wide tornado on the ground
Ozark, AR. & Caulksville, AR"
367, @TWCBreaking: Tornado reported on the observation at Dallas' Love Field.,caution and advice,"Tornado reported
tornado
Tornado reported
Tornado reported on the observation
Tornado"
368,Tornado Warning for Mississippi County in AR until 7:30pm. Alert detail : http://bit.ly/jF3n7v #ARWX,caution and advice,"Tornado Warning
Tornado Warning
Tornado Warning"
369, @TWCBreaking: Line of storms with #tornado warnings moving through western KY.  #Tornado warning for #Paducah http://wxch.nl/iOgYdu,caution and advice,"tornado warnings
tornado warning
tornado warnings"
370,Another Tornado is on the way to Joplin Mo. The Gov. Gave out a warning http://wxch.nl/mGgs3M,caution and advice,"Tornado
Tornado Warning
Tornado warning"
371, @BreakingNews: City of Dallas activates sirens after tornado warning. Asks residents to 'seek shelter and monitor the news' http://on ...,caution and advice,"sirens after tornado warning
sirens after tornado warning
tornado warning"
372, @spann: Tornado warning for Oxford MS and the Ole Miss campus... #mswx,caution and advice,"Tornado warning
Tornado warning
Tornado warning"
373, @TWCBreaking: TAKE COVER NOW in Salem SD.  Possible rain-wrapped #tornado headed toward you now!!!!,caution and advice,"Possible rain-wrapped #tornado
tornado headed toward you now
tornado"
374, @nbc15_madison: CONFIRMED EF1 TORNADO LAST NIGHT from 7:41pm 2.5 miles WSW of Verona to 3 miles NE of McFarland at 8:02pm. Storm path ...,caution and advice,"CONFIRMED EF1 TORNADO
TORNADO
CONFIRMED EF1 TORNADO
CONFIRMED EF1 TORNADO"
375,So Word ON The Street Its About To Be A Tornado ...,caution and advice,"Tornado
Tornado Warning
Tornado"
376,TORNADO WATCH in effect  Bradford County until 10 PM Thursday May 26th. Stay tuned to local media NOAA Weather Radio etc.,caution and advice,"TORNADO WATCH
TORNADO WATCH
TORNADO WATCH
TORNADO WATCH"
377, @DavidLimbaugh: Unbelievable.  @toddstarnes: Tornado sirens going off in Joplin.,caution and advice,"Tornado sirens
Tornado sirens
Tornado sirens going off"
378, @severestudios: Tornado Warning for Muskogee Okmulgee Tulsa and Wagoner County in OK until 9:15pm CDT. #okwx,caution and advice,"Tornado Warning
tornado
Tornado Warning"
379,Taking shelter for tornado warning.. Yeah missouri! #homesick #tothemax,caution and advice,"tornado warning
tornado warning
tornado warning"
380, @severestudios: Tornado Warning for Lake McCook and Minnehaha County in SD until 8:30pm CDT. #sdwx,caution and advice,"Tornado Warning
Tornado Warning
Tornado Warning
Tornado Warning
Tornado Warning"
381,Tornado warning? #notcool,caution and advice,"Tornado warning
Tornado warning
Tornado warning"
382, @Weatherbird: The storms have passed here but there are still tornado warnings in eastern Arkansas southeast Missouri and western T ...,caution and advice,"tornado warnings
tornado warnings
tornado warnings
tornado warning"
383,#Tornado watches issued until 8:00am for portions of #Missouri #Illinois and #Iowa. http://www.spc.noaa.gov/products/watch/ww0366.html,caution and advice,"Tornado watches issued
Tornado watches issued
Tornado watches issued"
384, @viequesbound: / @TWCBreaking: A number of storms in central #Indiana including near Indianapolis with #tornado warnings.  Radar: h ...,caution and advice,"tornado warnings
storms
tornado warnings
tornado warning
storms"
385, @KellyKCTV5: benton under tornado warning until 12:45,caution and advice,"tornado warning
tornado warning
tornado warning
tornado warning"
386,TORNADO WARNING issued for parts of OSBORNE; ROOKS counties in KS until 06:45 PM CT - http://wx4.me/KGIDT0038,caution and advice,"TORNADO WARNING
TORNADO WARNING
TORNADO WARNING
TORNADO WARNING"
387, @wx8: Tornado warning for Kzoo county.  #wmiwx,caution and advice,"Tornado warning
Tornado warning
Tornado warning"
388,See the destruction the Tornado's are recking on the east and mid-west we can send out our prayers. The most... http://fb.me/12orPwnTv,caution and advice,"Tornado's are recking
Tornado's are recking
Tornado"
389,#Detroit Tornado watch issued for Metro Detroit http://bit.ly/kPFdv9,caution and advice,"Tornado watch
Tornado watch
Tornado watchissued"
390,WeatherAction LongRange Forecast of ~23-24 MAY EXTRA TOP RED WARNING and DANGEROUIS TORNADO SWARM http://t.co/QRBnvaK via @twitpic len holli,caution and advice,"Forecast EXTRA TOP RED WARNING and DANGEROUIS TORNADO SWARM
TORNADO SWARM
LongRange Forecast
TORNADO SWARM"
391,THERE'S A TORNADO WARNING FOR OAKLAND,caution and advice,"TORNADO WARNING
TORNADO WARNING
TORNADO WARNING"
392, @weatherchannel: #Tornado watch until 8pm for N. IN S. MI and NW OH until 8pm EDT.,caution and advice,"Tornado watch
#Tornado watch
Tornado watch
Tornado watch
Tornado"
393,The NWS has issued a TORNADO WATCH for Tishomingo County until May 25 at 10:00PM CDT  http://alerts.weather.gov/cap/wwaatmget.php?x=MSC141,caution and advice,"TORNADO WATCH
TORNADO WATCH
TORNADO WATCH"
394,NO tornado warnings in effect at this time but at least 15 active severe thunderstorm warnings across... http://fb.me/CtgC790o,caution and advice,"severe thunderstorm warnings
NO tornado warnings
tornado warnings"
395, @TWCBreaking: SECOND #tornado just reported in north Springfield MA!  TAKE COVER in Ludlow and along U.S. 20 corridor!  http://wxch ...,caution and advice,"tornado just reported
SECOND #tornado
tornado just reported"
396, @Flyingright1: Fox reporting tornado spotted on the ground in Dallas near Highland Park. #tcot #Texas,caution and advice,"tornado spotted on the ground
tornado spotted on the ground
tornado spotted
tornado spotted"
397,Tornado Watch Issued: The National Weather Service has issued a tornado watch until 8 p.m. Thursday for much of... http://dlvr.it/T67MW,caution and advice,"tornado watch
Tornado WatchIssued
Tornado Watch"
398, @iAM_ALfonso: Leverett MA (Franklin) field off Rt 63. Units confirming a tornado has touched down. @WWLP seriously?! again?! #westernma,caution and advice,"tornado has touched down
tornado has touched down
tornado has touched down
tornado has touched down"
399, @4029news: The big tornado will pass to the south of Ozark. Not just Doppler-indicated but spotter-confirmed.,caution and advice,"big tornado
big tornado will pass
big tornado spotter-confirmed"
400, @paulrosania: Tornado watch in Boston. Nature please respect my entrepreneurial right to uninterrupted internet access.,caution and advice,"Tornado watch
Tornado watch
Tornado watch"
401,TORNADO WARNING in effect until 6:30pm EDT in Indiana for Greene Monroeand Owen Counties. If you're in those... http://fb.me/ZZyg5b0V,caution and advice,"TORNADO WARNING
TORNADO WARNING
TORNADO WARNING"
402,Tornado Warning for Tippecanoe and Warren County in IN until 10:00pm EDT. #inwx,caution and advice,"Tornado Warning
Tornado Warning
Tornado Warning"
403, @twister_tracker: TORNADO WARNING: Alfalfa; Major (Oklahoma)  Expires: 05/24/2011 04:45PM (CDT) http://bit.ly/kX9m5x #tornado #okwx # ...,caution and advice,"TORNADO WARNING
TORNADO WARNING:
TORNADO WARNING"
404, @TWCBreaking: Those in Guthrie OK need to TAKE COVER NOW.  LARGE VIOLENT #TORNADO HEADED TOWARD THAT AREA!!!  PLEASE RETWEET!!!,caution and advice,"TAKE COVER NOW
TORNADO HEADED TOWARD THAT AREA
LARGE, VIOLENT #TORNADO HEADED TOWARD THAT AREA"
405,Tornado watch issued for New York City surrounding counties - NBC NY http://bit.ly/k8Ygf1,caution and advice,"Tornado watch
Tornado watch
Tornado watch
Tornado watch"
406,Be on the lookout for strong to severe t'storms this evening.  Tornado Watch in effect until 8PM.  Andy & Julie will have updates on TV 10.,caution and advice,"Tornado Watch
Tornado Watch
Tornado Watch t'storms
Tornado Watch"
407, @tornadochasers: #weather SPC MD 1014: MD 1014 CONCERNING SEVERE THUNDERSTORM WATCH 394... FOR NRN IL...NRN IND...SRN... http://1.usa ...,caution and advice,"SEVERE THUNDERSTORM WATCH
SEVERE THUNDERSTORM WATCH
THUNDERSTORM WATCH"
408, @JimCantore: TWO HOOKS ONE NEAR DALLAS AND ONE NEAR ONE WEST OF ARLINGTON TX #TXWX #TORNADO,caution and advice,"TWO HOOKS
TWO HOOKS, #TORNADO
TWO HOOKS
TWO HOOKS"
409, @TWCBreaking: Power flashes reported in the Dallas area.  New warning indicates possible tornado near University Park.,caution and advice,"possible tornado
warning indicates possible tornado
Tornado Warning
Power flashes; possible tornado"
410,Tornado Watch...,caution and advice,"Tornado Watch
Tornado Watch
Tornado Watch"
411, @andersoncooper: In many destroyed areas here in #Joplin there is a terrible silence broken only by the sound of rain and wind,caution and advice,"many destroyed areas
tornado
rain and wind
destroyed areas"
412, CBSAtlBreaking: Tornado Warning For Union County In North Central Georgia: CBSAtlBreaking: Tornado Warning Fo... http://bit.ly/iswyFK,caution and advice,"Tornado Warning
Tornado Warning
Tornado Warning
Tornado Warning
Tornado Warning"
413,Just heard about the tornado in Mass. Hope everyone is ok. My heart and thoughts are with you xx,caution and advice,"heard about the tornado
tornado
heard about the tornado
tornado"
414, @dallas_news: Weather observer at Dallas Love Field has sighted a tornado in the storm approaching the city from the west.,caution and advice,"tornado
sighted a tornado
sighted a tornado"
415,TORNADO WARNING issued for parts of UNION county in GA until 05:45 PM ET - http://wx4.me/KFFCT0060,caution and advice,"TORNADO WARNING
TORNADO WARNING
TORNADO WARNING"
416, @NBCDFW: Spotters and radar see tornado in Highland Park. Take Cover.,caution and advice,"Spotters and radar see tornado
Tornado Sighting
see tornado"
