"TweetID","User","Tweet","Latitude","Longitude","IsHashtag","IsURL","IsRetweet","Language","Category","W_#aksyonsahagupit","W_#rubyph","W_@_iancruz","W_@akosijaysent","W_@dzbb","W_@dzmmteleradyo","W_@gmanews","W_agutaya","W_all","W_ang","W_antas","W_at","W_bagyong","W_bilang","W_bukas","W_buong","W_catbalogan","W_city","W_cuyo","W_dahil","W_dec","W_dolores","W_eastern","W_evacuation","W_for","W_goods","W_gumaca","W_hangin","W_in","W_ipinagagamit","W_kuryente","W_laguna","W_lahat","W_magsaysay","W_manila","W_metro","W_muling","W_na","W_nang","W_ng","W_ni","W_of","W_palawan","W_pampanga","W_personnel","W_preso","W_ps36","W_quezon","W_rizal","W_romblon","W_rt","W_sa","W_samar","W_san","W_signal","W_tacloban","W_towns","W_transported","W_ulat","W_via","W_video","W_wala","N_#r","N_,_","N_._","N_/t","N_:/","N_:_","N_@d","N__#","N__@","N__a","N__b","N__h","N__k","N__m","N__n","N__s","N__v","N_a_","N_ac","N_ag","N_ah","N_al","N_an","N_as","N_at","N_ay","N_ba","N_bu","N_by","N_co","N_el","N_er","N_g_","N_ga","N_h_","N_ha","N_ia","N_il","N_in","N_la","N_li","N_ma","N_na","N_ng","N_on","N_ph","N_ro","N_ru","N_sa","N_t_","N_ta","N_te","N_to","N_tp","N_tt","N_ub","N_vi","N_yp","Length"
"199","hihidco","#Typhoon #Hagupit #leaves #at #least #2 #dead: LEGAZPI, Philippines ‚?? Typhoon Hagupit‚?¶ http://t.co/LeiTqHip50",,,"1","1","0","tl","CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","6","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","2","1","0","0","0","0","1","0","1","2","0","3","0","1","0","0","2","1","1","0","0","1","0","1","0","0","0","0","0","0","0","15"
"200","IAmDaryllReyes","#TyphoonRuby #24Oras anu na po lates update dito sa province of cavite wala na pu kasing kuryente ang ibang lugar dito #RubyPH",,,"1","0","0","tl","CD","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","2","0","2","0","0","1","3","0","0","0","1","2","2","0","4","2","0","0","0","0","2","0","0","2","0","2","3","1","0","0","1","2","0","2","0","0","0","0","0","2","2","2","0","1","2","1","0","3","2","1","0","1","22"
"201","BalitaNgayon","(UPDATE) NDRRMC: Death toll sa Bagyong #RubyPH, 3 na via DZMM",,,"1","0","0","tl","CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","2","0","1","1","0","0","1","1","1","0","0","1","0","1","1","0","1","1","1","0","0","0","0","0","0","0","1","2","1","1","0","1","0","0","0","1","1","1","0","1","15"
"202","sunstarcebu",".@dsm_sunstar: #RubyPH topples electrical post in Barangay Talisay, Daanbantayan, #Cebu http://t.co/5BOBcnZYSE",,,"1","0","0","tl","CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","1","1","0","0","2","4","0","0","1","1","0","0","0","0","1","1","1","0","1","1","0","1","1","1","1","0","1","1","1","0","0","1","0","1","3","0","1","2","0","0","0","1","1","0","0","3","1","1","2","0","1","15"
"203","Prieenkles","Gutom nako at baha dito sa espa√±a!!! Baha ba jan sa taft :((( @ojlovesmiley",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","1","0","2","0","2","0","1","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","3","0","0","1","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","3","1","2","15"
"204","Xxcyriltan","Baha",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"205","mortelia03","RT @Amphigong: Baha daw sa...  Ateneo: Go Ateneo! One Big Flood! UST: Go USTE! Over Flow UST! UP: UP Naming Baha! La Salle: D! L-S! ‚?¶",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","1","2","0","2","1","1","1","3","0","0","0","0","0","1","2","0","0","0","0","2","0","3","5","2","2","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","2","0","2","1","2","39"
"206","charmcrescini","@iMShielaYZM kaya nga ehh. Baha pa rin ataa.",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","2","1","0","1","0","0","10"
"207","KeithPasco","@_KrloGrcia baha ba dyan bro?",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","6"
"208","gemkristel","@GoodGuyBenj mygoodness haha baha na ba dyan?","14.386679","120.880536","0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","8"
"209","FerreriDeniel","RT @itsnaughtylie: yung baha napapansin mo eh yung pagmamahal kong umaapaw para sayo?",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","1","1","0","1","1","0","2","0","1","0","1","0","0","0","0","1","0","1","0","2","0","0","0","0","3","0","1","1","1","0","1","1","0","0","1","0","0","0","2","0","0","0","0","0","1","3","0","1","1","1","15"
"210","ughaixee","@cebumadenise baha ba?? haha",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","5"
"211","IndividNoellism","RT @Caaaaabs: kung ganito lang sana ang baha magtatampisaw talaga ako hahaha  #MarioPH #HugotSaTagUlan http://t.co/OfSSapDFHz",,,"1","0","1","tl","O","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","2","1","0","3","0","1","5","0","3","0","1","3","0","0","0","1","1","0","0","1","1","4","1","0","0","0","3","2","1","1","0","2","1","1","1","4","1","2","0","2","1","0","1","0","0","0","0","3","0","1","1","4","16"
"212","boybaba00","@ichanbaekworld kaya nga pepe . Baha na ba jan sainyo ?? Stay safe pepe .",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","0","0","2","0","1","0","3","0","2","1","0","0","0","0","0","0","0","2","0","0","0","0","0","1","2","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","2","1","0","3","0","2","15"
"213","KaeOfficial","Ssuper baha simula pa kagabi dito sa Sampaloc. Well, just what do i expect. Timing ubos na grocery ko kaya itlog lang kinain ko buong araw.",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","3","1","0","1","1","2","1","1","3","2","1","2","0","1","0","0","0","0","0","2","0","1","1","0","4","1","2","0","1","1","2","5","0","0","0","0","1","1","2","0","0","0","0","1","1","3","0","1","0","2","30"
"214","gabdarez","RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T",,,"1","0","1","tl","O","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","1","0","1","1","0","0","0","0","4","1","1","0","2","1","2","1","1","0","1","0","0","1","1","1","1","0","0","0","2","2","1","1","1","1","2","0","2","0","1","1","1","0","2","0","1","0","0","0","0","3","0","1","1","2","22"
"215","jennifernunez4","Hanggang Leeg na baha kila SG?!!! Maaattttteeeooo!!! Languyin mo naaaa!!  Hahahahaha",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","1","0","0","0","1","0","0","0","3","0","5","0","1","2","2","0","1","0","0","0","0","0","0","7","4","0","0","0","2","1","1","0","0","0","0","1","0","0","2","1","0","1","2","0","0","0","0","0","0","3","0","1","0","0","14"
"216","thisisdomsdg","Nagpalibreng sakay ang manda pero L300 ang gamit hahaha eh abot hanggang dibdib ang baha sa ibang part hahaha ngangamey",,,"0","0","0","tl","O","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","1","0","1","8","1","5","0","2","0","1","0","0","0","0","1","0","1","0","8","0","0","0","0","6","4","1","0","0","4","3","0","0","0","1","3","0","0","1","0","0","0","0","1","1","9","0","2","0","2","20"
"217","jayveedistajo","Jgh @SuperShabbie kahit baha gumagala kmi haha :) http://t.co/epphG52lHZ",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","1","0","1","0","1","3","0","0","1","0","0","0","0","1","0","0","1","1","4","1","0","0","0","0","1","1","0","0","0","1","2","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","1","1","0","9"
"218","beDANakoo","Below knee level nga yung baha. G naba to? Hahaha",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","2","1","0","1","0","0","0","0","0","4","0","0","0","0","2","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","2","0","2","0","0","12"
"219","instapraying","RT @BLINK_joseph: Wala pa din tigil ang ulan! Baha na sa mga daanan, Ingat po tayong lahat . Godbless... #Pray",,,"1","0","1","tl","O","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","1","0","3","0","0","1","4","0","2","0","1","3","1","2","0","0","0","1","0","0","1","2","0","0","0","0","2","2","1","1","1","1","3","0","0","1","1","0","1","2","2","0","0","0","0","0","2","3","0","1","1","1","24"
"220","imjanmariel","@dnjrrlcaps: @Caaaaabs: kung ganito lang sana ang baha magtatampisaw talaga ako hahaha  #MarioPH #HugotSaTagUlan http://t.co/bT3ROPbgwu",,,"1","0","0","tl","O","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","1","2","1","0","3","0","1","5","0","3","0","1","3","0","0","0","1","1","0","0","1","1","4","1","0","0","0","3","2","1","2","0","2","0","1","1","4","1","2","0","2","1","0","1","0","0","1","0","3","0","1","1","3","17"
"221","checachicadora","@joyie_inthecity oo nga akalIn mo yun? Naka taxi ako kanina kaya nalaman ko lang na sobrang baha nung sa quezon ave mataas na yung water.",,,"0","0","0","tl","O","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","0","0","0","0","0","0","3","0","0","2","4","1","1","0","2","2","6","0","1","0","0","1","0","0","0","1","0","0","0","0","4","1","1","0","1","3","0","3","0","2","2","0","0","2","5","0","0","0","1","0","1","5","0","1","0","1","27"
"222","SupFazkogwin","Ready na ako sumulong sa baha e hahaha",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","1","8"
"223","marcocoyII","RT @TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan",,,"1","0","1","tl","O","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","3","1","0","0","2","0","1","1","1","3","1","2","0","0","0","1","0","0","0","1","0","0","0","0","2","0","1","1","0","1","2","1","0","1","0","2","0","2","0","0","0","0","0","0","1","3","0","1","1","2","19"
"224","YumiValdenarro","@SuperSaurx baha sa dadaanan :((((((",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","2","5"
"225","larakristel_","@Doughteee nanunuod kasi siya news daming baha. Mattrap din daw kami di na daw kami makakalabas bumili na daw kami ng pagkain nag oa",,,"0","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","1","1","0","0","3","2","0","1","1","0","1","0","1","1","6","1","1","0","0","1","0","0","0","1","1","0","1","0","3","0","2","0","0","0","0","4","0","0","2","0","0","1","4","0","0","0","2","0","0","2","0","2","0","0","25"
"226","reginacruz21","RT @athangarcia: Oo bro baha na. Lampas pinto na tubig sa bahay haha @JeremiahTrajano http://t.co/VfG3UmSZNX",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","0","1","1","0","0","0","2","1","4","0","1","1","2","1","0","1","1","0","0","0","0","5","1","1","0","0","1","1","3","1","0","0","1","0","1","0","0","2","0","1","2","0","1","0","1","1","1","1","0","2","2","1","17"
"227","Sapphireee04","@Prinsesiiitaaa Siguro next week, talaga baha na nga dito sa de castro e hanggang tuhod na!",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","1","1","0","1","2","0","1","0","2","1","4","0","0","1","0","0","0","0","0","2","0","0","0","0","1","3","1","0","0","0","1","0","0","2","0","1","1","0","2","0","0","0","1","2","0","3","0","1","0","1","18"
"228","iLykaWams","Alurin sana ng baha, lahat ng mga paasa diyan!",,,"0","0","0","tl","O","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","1","2","0","2","0","1","1","2","0","0","0","0","0","0","0","0","2","0","0","0","0","2","1","1","0","0","0","1","0","0","0","1","0","1","1","1","0","0","0","1","0","0","2","0","1","0","2","11"
"229","NorbertKeen","@ogiediaz: Nag-txt si Mahal. Hanggang leeg na raw niya ang baha sa kanilang lugar. Lol",,,"0","0","0","tl","O","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","1","1","0","0","0","0","1","0","1","5","0","2","0","2","1","3","2","0","0","0","0","0","0","0","3","0","0","0","0","4","2","1","1","0","1","1","1","0","0","1","1","0","0","2","0","0","0","0","0","0","4","0","1","0","1","18"
"230","migueladvincula","@pqocampo Baha taft, di ka makakatawid =))",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","8"
"231","Geeeepsh","RT @Amphigong: Baha daw sa...  Ateneo: Go Ateneo! One Big Flood! UST: Go USTE! Over Flow UST! UP: UP Naming Baha! La Salle: D! L-S! ‚?¶",,,"0","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","1","2","0","2","1","1","1","3","0","0","0","0","0","1","2","0","0","0","0","2","0","3","5","2","2","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","2","0","2","1","2","39"
"232","chayen19","RT @TheUSTF: Yang baha at ulan? Parang feelings ko. Ngayon lang yan. Bukas makalawa, wala na rin to. Maghintay ka lang! #HugotSaTagUlan",,,"1","0","1","tl","O","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","1","0","3","2","0","2","7","0","1","1","0","6","2","3","0","1","0","1","0","0","0","1","0","0","1","0","3","1","2","1","1","1","2","2","0","2","2","0","1","2","1","0","0","0","1","0","2","6","0","1","1","1","29"
"233","MightyAmbengers","RT @ogiediaz: Nag-txt si Mahal. Hanggang leeg na raw niya ang baha sa kanilang lugar.",,,"0","0","1","tl","O","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","1","1","0","0","0","0","1","0","1","5","0","2","0","2","1","3","1","0","0","0","0","0","0","0","3","0","0","0","0","4","2","1","1","0","1","2","1","0","0","1","1","0","0","2","0","0","0","0","0","0","4","0","1","1","1","18"
"234","felrose_2","@MMDA Baha po sa monumento tsaka sa Balintawak? Thanks po!",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","0","1","1","0","1","0","2","0","0","0","0","1","0","1","0","0","0","2","0","0","0","0","0","0","2","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","12"
"235","red_4th","Pag di pa tumigil ang ulan, ill die. Like die of boredom. Lalakarin ko ang baha makapunta lang ng cash and carry.",,,"0","0","0","tl","O","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","2","0","0","0","1","1","0","1","5","0","1","0","0","4","1","2","0","0","0","1","0","1","0","1","0","0","0","0","5","0","2","0","0","3","0","1","0","1","1","0","1","0","0","0","0","0","1","0","0","4","0","1","0","0","26"
"236","MontyMangahas","@imjezayley baha eh... di ako makababa. Pero nakapagpadeliver na kami haha http://t.co/Jr29X5hmqG","14.611779","120.986621","0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","1","0","0","0","2","2","1","0","0","2","2","0","0","1","1","0","0","0","3","1","0","0","0","0","0","1","0","0","1","0","1","1","0","1","2","0","0","2","0","1","0","0","1","1","0","0","3","0","0","14"
"237","AWE24","Atrobe e hefboom di tram ta bolbe baha riba otro vehiculo, e biaha aki ta un truck http://t.co/lWlLrPJxbd","12.520045","-70.037109","0","1","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","2","1","0","0","0","0","0","3","0","0","1","0","0","1","2","0","2","1","1","0","0","1","0","0","2","0","0","1","2","0","0","19"
"238","jgobsa","@mmda baha po ba sa acacia lane? Saka po sa circle sa mandaluyong?",,,"0","0","0","tl","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","0","1","0","0","0","0","0","0","2","1","2","0","1","0","4","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","2","0","4","15"
"239","Ireeeeeeesh","@TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan Ó??Ó??",,,"1","0","0","tl","O","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","3","1","0","0","2","0","1","1","1","3","1","2","0","0","0","1","0","0","0","1","0","0","0","0","2","0","1","1","0","1","1","1","0","1","0","2","0","2","0","0","0","0","0","0","1","3","0","1","0","2","19"
