"TweetID";"User";"Tweet";"Latitude";"Longitude";"IsUrl";"IsHashtag";"IsRetweet";"Language";"Category";;;;;;
2548;"sarahsongalia";"RT @gmanews: Umakyat na sa 22 ang naitalang nasawi ng @philredcross dahil sa Bagyong #RubyPH ayon kay @ChairmanGordon. | via @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2549;"Lyssa4everSONE";"RT @gmanews: Umakyat na sa 22 ang naitalang nasawi ng @philredcross dahil sa Bagyong #RubyPH ayon kay @ChairmanGordon. | via @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2551;"quicoong1221";"RT @JohnMRoson: 16 dead in E. Visayas alone (Leyte-2";"N.Samar-7";"E.Samar-5";"W.Samar-1";"Biliran-1)";" 5 hurt";" 1 missing - PNP Reg. 8 PCR | #RubyPHâ€¦";"NULL";"NULL";1;0;1;"tl";"CD"
2552;"RubyPHNews1";"RT @gmanews: Umakyat na sa 22 ang naitalang nasawi ng @philredcross dahil sa Bagyong #RubyPH ayon kay @ChairmanGordon. | via @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2553;"annmariebolito";"RT @DZMMTeleRadyo: 500 pamilya, inilikas sa San Juan, Batangas #RubyPH| ulat ni @arnellozaeta";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2554;"Marwiiiiiiin";"RT @DZMMTeleRadyo: 500 pamilya, inilikas sa San Juan, Batangas #RubyPH| ulat ni @arnellozaeta";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2555;"vince5hc";"RT @DZMMTeleRadyo: 500 pamilya, inilikas sa San Juan, Batangas #RubyPH| ulat ni @arnellozaeta";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2556;"jerizesay";"RT @gmanews: Umakyat na sa 22 ang naitalang nasawi ng @philredcross dahil sa Bagyong #RubyPH ayon kay @ChairmanGordon. | via @dzbb";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2557;"sarahsongalia";"RT @DZMMTeleRadyo: 23 patay sa Visayas dahil sa bagsik ni #RubyPH - Red Cross http://t.co/vTEBhkJS8n";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2558;"badillo_kevin";"RT @DZMMTeleRadyo: 23 patay sa Visayas dahil sa bagsik ni #RubyPH - Red Cross http://t.co/vTEBhkJS8n";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2559;"badillo_kevin";"RT @DZMMTeleRadyo: 500 pamilya, inilikas sa San Juan, Batangas #RubyPH| ulat ni @arnellozaeta";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2560;"badillo_kevin";"RT @DZMMTeleRadyo: 21 patay sa Eastern Samar dahil sa pananalasa ni #RubyPH ayon sa PRC http://t.co/wG1M91HViF http://t.co/Vz34i04NgI";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2561;"justmeLhiez";"RT @DZMMTeleRadyo: 500 pamilya, inilikas sa San Juan, Batangas #RubyPH| ulat ni @arnellozaeta";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2562;"banderainquirer";"RT @JohnMRoson: 3,302 persons have evacuated in Paranaque & Muntinlupa as of 6 p.m. -- PNP NCR Southern Police District | #RubyPH @banderaiâ€¦";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2563;"RubyPHNews1";"RT @DZMMTeleRadyo: 23 patay sa Visayas dahil sa bagsik ni #RubyPH - Red Cross http://t.co/vTEBhkJS8n";"NULL";"NULL";1;1;1;"tl";"CD";;;;;;
2564;"RubyPHNews1";"RT @DZMMTeleRadyo: 500 pamilya, inilikas sa San Juan, Batangas #RubyPH| ulat ni @arnellozaeta";"NULL";"NULL";1;0;1;"tl";"CD";;;;;;
2580;"saksi";"Hindi bababa sa 23 ang patay sa hagupit ng Bagyong #RubyPH, base po sa tala ng @philredcross.";"NULL";"NULL";1;0;0;"tl";"CD";;;;;;
