_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one,choose_one:confidence,choose_one_gold,city,creationdate,favorite,hashtags,id,latitude,longitude,mediaurl,replyto,replytoscreenname,replytouser,retweet,retweetcount,screenname,source,text,userid
182288365,false,finalized,5,7/18/2012 09:04:06,Other,1.0,,,Fri Jun 03 23:34:10 AST 2011,FALSE,,76748532375240704,-1,-1,,-1,null,-1,FALSE,0,PilaRoo,"&lt;a href=""http://blackberry.com/twitter"" rel=""nofollow""&gt;Twitter for BlackBerry®&lt;/a&gt;","Yo que fui tormenta, yo que fui tornado, yo que fui volcán soy un volcán apagado Yeah, right! A los 15....",164924360
182288366,false,finalized,4,7/18/2012 09:31:35,Personal message,0.7224,,,Thu May 26 00:18:19 AST 2011,FALSE,,73498151125909504,-1,-1,,-1,null,-1,FALSE,0,Kriisteenuh,"&lt;a href=""http://twitter.com/devices"" rel=""nofollow""&gt;txt&lt;/a&gt;",I don't trust y'alls tornado sirens. they go off when ain't nothing going on but when it's hailing pennies they ain't around...,37517862
182288367,false,finalized,5,7/18/2012 11:12:28,Other,1.0,,,Fri May 27 17:16:00 AST 2011,FALSE,socialmedia/desastres,74116649166446496,-1,-1,,-1,null,-1,FALSE,0,lucarvalhosm,"&lt;a href=""http://bitly.com"" rel=""nofollow""&gt;bitly&lt;/a&gt;","Sensibilidade e mídias sociais: a cobertura do tornado em Joplin, nos EUA http://bit.ly/mgcR3y #socialmedia #desastres",145337303
182288368,false,finalized,4,7/18/2012 08:55:21,Informative (Direct),0.5591,,,Wed May 25 20:38:41 AST 2011,FALSE,tornado,73442879292440496,-1,-1,,-1,null,-1,剔䕕,4,BOS_KLB,"&lt;a href=""http://twitter.com/download/android"" rel=""nofollow""&gt;Twitter for Android&lt;/a&gt;"," @wharman: Jeez, Kansas City. You didn't have to organize such a dramatic welcome. #tornado Warning is lifted. We're going to have lun ...",179985977
182288369,false,finalized,5,7/18/2012 11:09:51,Informative (Indirect),0.5678,,,Mon May 30 00:15:55 AST 2011,FALSE,,74947097257975808,-1,-1,,-1,null,-1,FALSE,0,joannatovaprice,web,"confirmed by @ceitfianna, @iamnotree & @mulka: TORNADO WARNING IN ANN ARBOR. Batten down the whatevers.",18767915
182288370,false,finalized,4,7/18/2012 09:51:38,Informative (Indirect),0.7704,,,Mon May 30 14:53:14 AST 2011,FALSE,,75167882341916608,-1,-1,,-1,null,-1,FALSE,0,voiceofnewyork,"&lt;a href=""http://twitterfeed.com"" rel=""nofollow""&gt;twitterfeed&lt;/a&gt;","Obama vows tornado aid in visit to Joplin: WASHINGTON -- A week after a killer tornado decimated Joplin, Mo., Pr... http://nyp.st/jMGNdH",105774340
182288371,false,finalized,7,7/18/2012 09:47:45,Informative (Direct),0.4359,,,Mon May 30 00:39:13 AST 2011,FALSE,,74952964099416000,-1,-1,,-1,null,-1,FALSE,0,Miss_Lolo17,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;",Tornado warning?,163984152
182288372,false,finalized,6,7/18/2012 11:41:35,Informative (Indirect),0.7104,,,Wed May 25 06:17:10 AST 2011,FALSE,,73226070794584000,-1,-1,,-1,null,-1,剔䕕,248,soul3208,"&lt;a href=""http://mobile.twitter.com"" rel=""nofollow""&gt;Mobile Web&lt;/a&gt;"," @CNN: Just In:  Tornado warning canceled for Joplin, Missouri",49466851
182288373,false,finalized,6,7/18/2012 09:53:53,Informative (Indirect),0.685,,,Wed Jun 08 02:39:27 AST 2011,FALSE,,78244711931985904,-1,-1,,-1,null,-1,FALSE,1,spsenski,web,She takes after her incredible mother. :) // A Stevens Point 6 year old is stepping up to help tornado victims http://bit.ly/m5jh5Y,164377995
182288374,false,finalized,4,7/18/2012 10:40:31,Personal message,0.4804,,,Wed May 25 16:14:22 AST 2011,FALSE,,73376359799459808,-1,-1,,-1,null,-1,剔䕕,4,debguitars,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;", @ClintElowery: This tornado destruction is so brutal and sad. We are no match for this planet. Gonna donate clothes tomorrow to the o ...,33709507
182288375,false,finalized,4,7/18/2012 08:59:46,Informative (Indirect),1.0,,,Thu May 26 02:37:41 AST 2011,FALSE,,73533224122466304,-1,-1,,-1,null,-1,FALSE,0,NewsOnGreen,"&lt;a href=""http://dlvr.it"" rel=""nofollow""&gt;dlvr.it&lt;/a&gt;",WATCH: Dog Caught In Tornado Crawls Home On Broken Legs Nearly 3 Weeks Later http://dlvr.it/T0qk4,70504716
182288376,false,finalized,4,7/18/2012 08:57:01,Personal message,0.5324,,,Thu May 26 04:05:15 AST 2011,FALSE,,73555259888386000,-1,-1,,-1,JimmieJohnson,265483421,FALSE,0,Kid67y,"&lt;a href=""http://www.tweetcaster.com"" rel=""nofollow""&gt;TweetCaster&lt;/a&gt;",@JimmieJohnson dude just heard a lowes store in paduach (sp) Kentucky just lost roof cuz of a tornado,66781967
182288377,false,finalized,3,7/18/2012 10:20:05,Informative (Indirect),0.6323,,,Fri May 27 00:09:14 AST 2011,FALSE,NEGA/GAWX,73858251468455904,-1,-1,,-1,null,-1,FALSE,0,ThePriestessX,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;",Tornado warning Union County in #NEGA #GAWX,34113854
182288378,false,finalized,5,7/18/2012 10:44:22,Informative (Indirect),0.7554,,,Tue May 24 13:27:56 AST 2011,FALSE,BREAKING/Joplin,72972091019894704,-1,-1,,-1,null,-1,FALSE,0,TVWill,"&lt;a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow""&gt;Twitter for iPad&lt;/a&gt;",“@DavidMuirABC: #BREAKING #Joplin President Obama to visit tornado region Sunday @GMA”,171106722
182288379,false,finalized,5,7/18/2012 09:51:38,Informative (Direct),0.6322,,,Thu Jun 02 01:19:53 AST 2011,FALSE,sicklife,76050359814078400,-1,-1,,-1,null,-1,FALSE,0,brittanysellss,"&lt;a href=""http://blackberry.com/twitter"" rel=""nofollow""&gt;Twitter for BlackBerry®&lt;/a&gt;",No more tornado. #sicklife,298268932
182288380,false,finalized,5,7/18/2012 09:50:56,Personal message,0.4364,,,Fri May 27 19:56:47 AST 2011,FALSE,tornado/japan/earthquake/tsunami,74157111675858896,-1,-1,,-1,null,-1,FALSE,0,cwoyci,web,"Ganbaru (work hard, stay steadfast and never give up!) #tornado #japan #earthquake #tsunami",26167720
182288381,false,finalized,3,7/18/2012 08:51:32,Informative (Direct),0.675,,,Wed May 25 02:52:04 AST 2011,FALSE,tornado,73174454171205600,-1,-1,,-1,null,-1,FALSE,0,mpf2011,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;","If ing #tornado warnings, note the time of the original tweet or information. Don't tweet old information--not helpful.",78649756
182288382,false,finalized,4,7/18/2012 10:49:34,Other,1.0,,,Wed Jun 08 00:43:24 AST 2011,FALSE,,78215506594762704,-1,-1,,-1,null,-1,FALSE,0,eumesmo_stefano,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;",saio do onibus e pego um semi tornado...chego em casa esopado e NÃO tem luz! q delícia...rs,15522842
182288383,false,finalized,5,7/18/2012 11:16:44,Informative (Indirect),1.0,,,Mon May 30 17:40:07 AST 2011,FALSE,,75209882286034896,-1,-1,,-1,null,-1,FALSE,0,OregonianPol,"&lt;a href=""http://dlvr.it"" rel=""nofollow""&gt;dlvr.it&lt;/a&gt;","President Obama tours tornado devastation in Joplin, Mo. http://bit.ly/lxTj0f",14180091
182288384,false,finalized,3,7/18/2012 11:09:51,Informative (Indirect),0.6842,,,Thu May 26 03:38:12 AST 2011,FALSE,,73548454873399200,-1,-1,,-1,null,-1,FALSE,0,tennislala,"&lt;a href=""http://www.echofon.com/"" rel=""nofollow""&gt;Echofon&lt;/a&gt;",Jim Cantore has a huge tornado boner,21342854
182288385,false,finalized,4,7/18/2012 09:50:38,Informative (Indirect),0.8027,,,Sun May 29 23:10:26 AST 2011,FALSE,,74930621016834000,-1,-1,,-1,null,-1,FALSE,0,StPeteTerry,"&lt;a href=""http://twitter.com/tweetbutton"" rel=""nofollow""&gt;Tweet Button&lt;/a&gt;",Obama tours tornado-ravaged Joplin : http://t.co/Y76nACG via @cbsnews,21257709
182288386,false,finalized,3,7/18/2012 09:54:09,Personal message,0.6429,,,Thu Jun 02 01:10:21 AST 2011,FALSE,freakingout,76047959124492192,-1,-1,,-1,null,-1,FALSE,0,jcooper225,"&lt;a href=""http://twitter.com/download/android"" rel=""nofollow""&gt;Twitter for Android&lt;/a&gt;",Legit tornado too close to home. #freakingout,16846001
182288387,false,finalized,3,7/18/2012 09:08:18,Informative (Indirect),1.0,,,Wed May 25 05:30:29 AST 2011,FALSE,onthelookout,73214321450172400,-1,-1,,-1,null,-1,FALSE,0,samueldew,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;",Tornado warning with rotation by Forney #onthelookout,304230776
182288388,false,finalized,5,7/18/2012 13:50:50,Personal message,0.5972,,,Thu Jun 02 10:35:53 AST 2011,FALSE,,76190283473227696,-1,-1,,-1,null,-1,FALSE,0,LitosAugusto,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;","Don't know what imma be walking into when i go back to Springfield tomorrow. From the pics I saw, the tornado really did some damage :(",25092582
182288389,false,finalized,4,7/18/2012 10:22:55,Informative (Indirect),1.0,,,Fri May 27 10:25:29 AST 2011,FALSE,,74013337310085104,-1,-1,,-1,null,-1,剔䕕,1,The_Matty_Ice,web," @JoelYoung_WABG:  @WTVA_JWatson ""@WxDan: In case you need a reminder about what the winds inside an EF-5 tornado can do... http://i ...",192422902
182288390,false,finalized,5,7/18/2012 11:09:51,Informative (Indirect),0.6375,,,Tue May 31 17:59:02 AST 2011,FALSE,video,75577028828594096,-1,-1,,-1,null,-1,FALSE,0,worldpopvideos,"&lt;a href=""http://www.google.com/"" rel=""nofollow""&gt;Google&lt;/a&gt;",MTV Riff Raff – Texas Tornado http://goo.gl/fb/yT2YP #video,50060933
182288391,false,finalized,4,7/18/2012 11:22:22,Informative (Indirect),1.0,,,Thu Jun 02 01:38:25 AST 2011,FALSE,,76055023041249200,-1,-1,,-1,null,-1,FALSE,0,ynotweb,"&lt;a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow""&gt;Twitter for iPad&lt;/a&gt;","Tornado warning, Sacramento county, pls take shelter!",55384319
182288392,false,finalized,4,7/18/2012 08:59:46,Informative (Indirect),1.0,,,Sun May 29 23:05:11 AST 2011,FALSE,,74929298649268192,-1,-1,,-1,null,-1,FALSE,0,Chris_Garner1,"&lt;a href=""http://dlvr.it"" rel=""nofollow""&gt;dlvr.it&lt;/a&gt;",Tornado Watch issued May 29 at 3:55PM EDT expiring May 29 at 8:00PM EDT by NWS NorthernIndiana... http://dlvr.it/TQDxm,25020797
182288393,false,finalized,4,7/18/2012 11:09:51,Informative (Direct),0.5253,,,Wed Jun 01 22:12:09 AST 2011,FALSE,,76003116876705696,-1,-1,,76002393854197696,seanbot,15988309,FALSE,0,40yardsplash,web,"@seanbot Seriously, if we can beat a tornado, we can definitely beat some drunken hipsters.",102172489
182288394,false,finalized,3,7/18/2012 09:32:10,Informative (Direct),0.7442,,,Thu May 26 03:46:05 AST 2011,FALSE,,73550438401720304,-1,-1,,73550096788226000,BurnhamSWAT,215434692,FALSE,0,alexajoyful,web,@BurnhamSWAT wow!! i was just in a tornado warning but it wasn't that bad! i hope it blows over fast!,162749688
182288395,false,finalized,6,7/18/2012 10:55:55,Personal message,0.7073,,,Thu Jun 02 03:31:51 AST 2011,FALSE,,76083568727703504,-1,-1,,-1,LittleOsterman,193882284,FALSE,0,PratticusArilli,web,"@LittleOsterman Didn't you already live through one tornado in your shed?? hahaha classic f2 lunch, love it kid.",193526372
182288396,false,finalized,3,7/18/2012 09:17:06,Informative (Indirect),1.0,,,Sun May 29 20:27:07 AST 2011,FALSE,,74889518087548896,-1,-1,,-1,null,-1,FALSE,0,CWN_Sales,"&lt;a href=""http://www.hootsuite.com"" rel=""nofollow""&gt;HootSuite&lt;/a&gt;",Obama joins day of prayer in tornado-ravaged city - U.S. President Barack Obama heads to the southwest Missouri city... http://ow.ly/1cW3rA,250729907
182288397,false,finalized,3,7/18/2012 10:20:05,Personal message,0.627,,,Tue May 31 04:05:14 AST 2011,FALSE,Twitter,75367198083907504,-1,-1,,-1,null,-1,FALSE,0,Oilers4SAlberta,"&lt;a href=""http://blackberry.com/twitter"" rel=""nofollow""&gt;Twitter for BlackBerry®&lt;/a&gt;","Following @TWCBreaking in the US and trying to fathom all the Tornado Activity, is this normal or am we just more aware via #Twitter?",219865282
182288398,false,finalized,4,7/18/2012 08:56:24,Informative (Indirect),1.0,,,Wed May 25 01:22:22 AST 2011,FALSE,tornado,73151882612326400,-1,-1,,-1,null,-1,剔䕕,37,juliannamkh,web, @TWCBreaking: We are streaming a #tornado live  from Grady Co. OK here and on TWC TV:  http://wxch.nl/lsSwPM,17710561
182288399,false,finalized,6,7/18/2012 11:09:51,Informative (Direct),0.6669,,,Fri Jun 10 02:23:05 AST 2011,FALSE,,78965368261062592,-1,-1,,78942318044000192,CarolineManzo,43698856,FALSE,0,dutty18,"&lt;a href=""http://mobile.twitter.com"" rel=""nofollow""&gt;Mobile Web&lt;/a&gt;",@CarolineManzo yes they are it looks like a tornado is coming,38592225
182288400,false,finalized,3,7/18/2012 11:09:51,Informative (Direct),0.6993,,,Fri Jun 03 03:41:43 AST 2011,FALSE,,76448442985086896,-1,-1,,-1,MWRteam,95989416,FALSE,0,sticker231,"&lt;a href=""http://twitter.com/download/android"" rel=""nofollow""&gt;Twitter for Android&lt;/a&gt;",@MWRteam awesome jobs you guys are doing getting donations for the tornado victims!,258528352
182288401,false,finalized,5,7/18/2012 11:22:37,Informative (Direct),0.4038,,,Mon May 23 20:59:57 AST 2011,FALSE,joplin,72723455014993904,-1,-1,,-1,null,-1,剔䕕,1,goMarielle,web," @CygnetUpdates:  @mediaphish: If you are working in the city of #joplin and need a hot meal, the Humphrey's family at 310 N Wall ha ...",135405245
182288402,false,finalized,4,7/18/2012 11:06:36,Personal message,0.5047,,,Thu Jun 09 09:45:35 AST 2011,FALSE,,78714340835991504,-1,-1,,78711522980929504,TeamMinajS_A,231861955,FALSE,0,iSlayYourFav,"&lt;a href=""http://ubersocial.com"" rel=""nofollow""&gt;UberSocial&lt;/a&gt;","@TeamMinajS_A feet wouldn't burn. which MINE still did. & thennn, we went on the tornado, which is a ride that drops your stomach soo bad &",234625457
182288403,false,finalized,3,7/18/2012 07:59:06,Informative (Indirect),0.65,,,Wed May 25 14:26:41 AST 2011,FALSE,,73349263928737696,-1,-1,,-1,null,-1,FALSE,0,abridgeforth,"&lt;a href=""http://www.snaptu.com"" rel=""nofollow""&gt;Snaptu&lt;/a&gt;","HEALESS: As Cantor's tornado comments show, that's the word for today's Republicans http://bit.ly/jWah8I",142921592
182288404,false,finalized,4,7/18/2012 08:02:56,Personal message,0.7742,,,Fri Jun 03 00:25:07 AST 2011,FALSE,,76398966803152800,-1,-1,,-1,null,-1,FALSE,0,beckytommo_,web,woah have you seen that tornado in america?!,223922551
182288405,false,finalized,5,7/18/2012 09:16:06,Informative (Direct),0.5465,,,Wed May 25 23:28:43 AST 2011,FALSE,,73485668550053792,-1,-1,,-1,null,-1,FALSE,0,FU_Bat,"&lt;a href=""http://www.twittergadget.com"" rel=""nofollow""&gt;tGadget&lt;/a&gt;",Still amazed at seeing a tornado yesterday.,15242709
182288406,false,finalized,5,7/18/2012 09:06:17,Personal message,0.7889,,,Thu May 26 01:13:57 AST 2011,FALSE,STL/TORNADO,73512153625280496,-1,-1,,-1,null,-1,FALSE,0,iamstevesykes,"&lt;a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow""&gt;Twitter for Mac&lt;/a&gt;","Never thought I'd say this but, I'd much rather be watching Oprah right now. #STL #TORNADO",4246881
182288407,false,finalized,5,7/18/2012 11:09:51,Informative (Direct),0.4001,,,Wed May 25 18:24:13 AST 2011,FALSE,p2/p21/tlot,73409039714877408,-1,-1,,-1,null,-1,剔䕕,15,skottdaltonic,web," @peterflom: GOP message: We give aid to billionaires, not tornado victims.  #p2 #p21 #tlot",4178071
182288408,false,finalized,5,7/18/2012 10:21:30,Personal message,0.5839,,,Sun May 29 23:23:27 AST 2011,FALSE,,74933895744860096,-1,-1,,-1,null,-1,FALSE,0,Dexter_Reed,web,"Thunder, lightning, hail, wind, and tornado sirens. Taking a much needed nap now, will be online later if I have power. It's on and off =(",295474657
182288409,false,finalized,4,7/18/2012 09:33:47,Personal message,0.7604,,,Thu Jun 09 02:21:30 AST 2011,FALSE,gofigure,78602580934131696,-1,-1,,-1,null,-1,FALSE,0,AlisonNSullivan,web,It's always this time of year that I momentarily forget what's worse: a thunderstorm (or tornado) watch or warning #gofigure,30750591
182288410,false,finalized,5,7/18/2012 11:09:51,Informative (Indirect),0.5895,,,Mon May 30 21:21:54 AST 2011,FALSE,,75265692647165904,-1,-1,,-1,null,-1,剔䕕,2,kappaalphaorder,"&lt;a href=""http://blackberry.com/twitter"" rel=""nofollow""&gt;Twitter for BlackBerry®&lt;/a&gt;"," @nathanmillsent: @kappaalphaorder Please : A tornado has destroyed the town of Joplin, MO. Delta Pi had brothers lose homes and nee ...",49625381
182288411,false,finalized,3,7/18/2012 11:07:21,Other,0.6512,,,Mon May 30 05:41:32 AST 2011,FALSE,,75029043157798896,-1,-1,,-1,null,-1,FALSE,0,XSSSSSSSSX,"&lt;a href=""http://twitterfeed.com"" rel=""nofollow""&gt;twitterfeed&lt;/a&gt;",Obama califica de tragedia nacional devastaciones causadas por tornado en Missouri http://bit.ly/ko71uJ,150525833
182288412,false,finalized,4,7/18/2012 09:35:27,Informative (Indirect),0.7374,,,Wed Jun 08 18:18:17 AST 2011,FALSE,,78480976145158096,-1,-1,,-1,null,-1,FALSE,0,worldlottonews,"&lt;a href=""http://www.worldwidelotterynews.com"" rel=""nofollow""&gt;wwln&lt;/a&gt;",UPDATE: Springfield Man Plans to Donate Lottery Prize to Joplin Tornado Fund http://bit.ly/iAOq6R,202159116
182288413,false,finalized,4,7/18/2012 10:48:32,Informative (Indirect),0.755,,,,,,73411750833295296,,,,,,,,,,,My raw Twitter feed of incoming Joplin information may be found on this Twitter list:,
182288414,false,finalized,3,7/18/2012 10:34:59,Other,1.0,,,Thu Jun 02 01:42:24 AST 2011,FALSE,,76056026603986896,-1,-1,,-1,null,-1,FALSE,0,jess_mclldrc,web,"OK, PODE SER que um tornado passe por aqui. I'm gonna be alright.",35619042
182288415,false,finalized,4,7/18/2012 20:21:48,Personal message,0.4951,,,Wed May 25 01:47:12 AST 2011,FALSE,okwx,73158132502761408,-1,-1,,-1,null,-1,FALSE,3,alastormspotter,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;","Debris falling in Stillwater, OK at the moment. #okwx",288455050
182288416,false,finalized,4,7/18/2012 09:45:54,Informative (Indirect),0.5111,,,Thu May 26 03:30:47 AST 2011,FALSE,,73546585669255104,-1,-1,,73545381409075200,ktkather,277562982,FALSE,0,jayandrewryan,"&lt;a href=""http://twitter.com/download/android"" rel=""nofollow""&gt;Twitter for Android&lt;/a&gt;","@ktkather well, there will not be a tornado tonight.  I would suggest finding some place in the area.  Do you live in a complex or is it sml",47434625
182288417,false,finalized,4,7/18/2012 09:35:27,Informative (Indirect),1.0,,,Mon May 23 08:23:03 AST 2011,FALSE,joplin,72532976315006896,-1,-1,,72471077791604704,BrentBeshore,45334322,FALSE,1,goMarielle,web,@BrentBeshore  Medical personnel should register at https://www.showmeresponse.org/ to volunteer in #joplin.,135405245
182288418,false,finalized,3,7/18/2012 11:07:21,Informative (Direct),0.6606,,,Thu Jun 02 03:28:02 AST 2011,FALSE,,76082611570749408,-1,-1,,-1,null,-1,FALSE,0,musicbelieber21,web,am i the only one who's been in a soccer game when the tornado sirens go off?? OUTTA TOWN!...n a tornado actually hit it was SCARY!,136838442
182288419,false,finalized,3,7/18/2012 11:25:15,Informative (Direct),0.6774,,,Sat Jun 04 21:28:45 AST 2011,FALSE,,77079355364343808,-1,-1,,-1,null,-1,FALSE,0,emilyroseartist,"&lt;a href=""http://www.twhirl.org"" rel=""nofollow""&gt;Seesmic twhirl&lt;/a&gt;", @velvetrasputin: The tornado damage in N. Minneapolis.   http://youtu.be/icvSJUWHHi0 -- damn... just glad my friends are all safe,24076368
182288420,false,finalized,5,7/18/2012 08:58:18,Informative (Indirect),0.419,,,Wed Jun 08 07:50:33 AST 2011,FALSE,Guelph,78323000151248800,-1,-1,,78322462529552304,Ken_Currah,252351735,FALSE,0,ClaireSCowan,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;",@PRIDE2GrowMore I've never seen anything like this before. I'll be shocked if there were no tornado touch downs north of #Guelph.,24301214
182288421,true,golden,18,7/18/2012 20:29:18,Informative (Indirect),1.0,Informative (Indirect),,Wed May 25 04:34:52 AST 2011,FALSE,,73200327201001408,-1,-1,,-1,null,-1,剔䕕,269,ericvice,"&lt;a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow""&gt;Twitter for Mac&lt;/a&gt;", @BreakingNews: DFW airport (@dfwairport) has sheltered passengers in the terminal after tornado warning - CBS DFW live stream http:// ...,14433516
182288422,false,golden,15,7/18/2012 11:09:51,Informative (Direct),0.735,Informative (Direct),,Fri May 27 01:15:51 AST 2011,FALSE,,73875018001563600,-1,-1,,-1,null,-1,FALSE,0,badenusf,"&lt;a href=""http://www.htc.com"" rel=""nofollow""&gt;  HTC Peep&lt;/a&gt;","We just passed some major tornado damage in Birmingham, AL",290005692
182288423,false,finalized,4,7/18/2012 11:07:21,Personal message,0.4956,,,Sun Jun 12 00:22:46 AST 2011,FALSE,,79659865248759808,-1,-1,,-1,null,-1,FALSE,0,kaylinpaige,"&lt;a href=""http://twitter.com/devices"" rel=""nofollow""&gt;txt&lt;/a&gt;",Glad we just drove through a tornado!,23504336
182288424,false,finalized,4,7/18/2012 10:42:35,Personal message,0.7731,,,Mon May 30 00:50:45 AST 2011,FALSE,,74955863890214896,-1,-1,,-1,null,-1,FALSE,0,StephLester8,web,Why do I think I'm going to die today.... Tornado warnings are freaking scary.,37270766
182288425,false,finalized,4,7/18/2012 13:50:50,Informative (Direct),0.7467,,,Thu May 26 23:46:26 AST 2011,FALSE,,73852514667216800,-1,-1,,-1,null,-1,FALSE,0,Wise_Ju,"&lt;a href=""http://twitter.com/download/android"" rel=""nofollow""&gt;Twitter for Android&lt;/a&gt;","Damn tornado warning don't mean shit 2 me. Motherfucka, I have survived Katrina's bitch ass, 2 tornados & a blizzard. Just another day 2 me",262920360
182288426,false,finalized,4,7/18/2012 13:50:21,Informative (Direct),0.5153,,,Tue Jun 07 16:11:44 AST 2011,FALSE,,78086741986246592,-1,-1,,-1,null,-1,FALSE,0,onica71,"&lt;a href=""http://www.htc.com"" rel=""nofollow""&gt;  HTC Peep&lt;/a&gt;","Rain, sleet, or tornado..... McDonalds...:)",107514431
182288427,false,finalized,6,7/18/2012 09:56:41,Personal message,0.6302,,,Sun May 29 22:49:36 AST 2011,FALSE,,74925378472390592,-1,-1,,-1,null,-1,FALSE,0,txflygirl,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;","Yay! Leading edge of storm has passed.  Nephews practiced what to do in case of tornado. No, it's not stop drop & roll.",14167618
182288428,false,finalized,4,7/18/2012 10:23:57,Informative (Direct),0.4882,,,Tue May 24 01:54:18 AST 2011,FALSE,Joplin/MIZforJOPLIN,72797530861219808,-1,-1,,-1,null,-1,FALSE,0,CaseCarp,web,Watching NBC News coverage from #Joplin. Sad to see the lives torn apart by this disaster. Thoughts continue to be with you. #MIZforJOPLIN,202254496
182288429,false,finalized,4,7/18/2012 08:51:32,Informative (Indirect),1.0,,,Fri May 27 18:55:02 AST 2011,FALSE,Joplin,74141570676424704,-1,-1,,-1,txtf1,77215070,FALSE,0,teextweet,"&lt;a href=""http://www.hootsuite.com"" rel=""nofollow""&gt;HootSuite&lt;/a&gt;",@TXTF1 canine teams continue search in #Joplin today. WSJ Article: http://on.wsj.com/llh6f8 New Photos http://fb.me/WSyN0Pru,22533647
182288430,false,finalized,5,7/18/2012 09:31:47,Personal message,0.4252,,,Sat Jun 04 20:06:10 AST 2011,FALSE,Joplin/lostdog,77058574982975392,-1,-1,,-1,null,-1,FALSE,1,AmberAlert4Pets,"&lt;a href=""http://www.hootsuite.com"" rel=""nofollow""&gt;HootSuite&lt;/a&gt;","#Joplin, MO 64804 Please help us find #lostdog, Harley, a male Corgi Shepherd Mix. Details at http://ow.ly/5a87t",114775407
182288431,false,finalized,3,7/18/2012 10:48:42,Informative (Direct),0.6883,,,Sun May 29 23:51:03 AST 2011,FALSE,great,74940841118023600,-1,-1,,-1,null,-1,FALSE,1,_OhHotDamn,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;",So I was enjoying myself watching TV then the damn tornado thing interrupted my show. #great,241763415
182288432,false,finalized,3,7/18/2012 07:25:58,Informative (Indirect),0.6725,,,Wed May 25 16:04:00 AST 2011,FALSE,,73373751454072800,-1,-1,,-1,null,-1,FALSE,0,Kate_Springer,web,Report of tornado spotted just north of Cerro Gordo. @Matt_Brickman  will be breaking in momentarily with the most up to date information.,109342397
182288433,false,finalized,3,7/18/2012 09:11:58,Informative (Indirect),1.0,,,Wed Jun 01 22:23:37 AST 2011,FALSE,,76006001404424096,-1,-1,,-1,null,-1,剔䕕,71,StephTheBlogger,web," @Boston_Police: National Weather Service has issued Tornado Watch in effect until 8:00PM for several MA counties, including Suffolk C ...",22535370
182288434,false,finalized,5,7/18/2012 09:07:00,Personal message,0.3426,,,Sun May 29 22:44:45 AST 2011,FALSE,,74924156738744304,-1,-1,,-1,null,-1,FALSE,0,CarlishaCarr,"&lt;a href=""http://twitter.com/devices"" rel=""nofollow""&gt;txt&lt;/a&gt;",Tornado warning???? whattttt,246412346
182288435,false,finalized,3,7/18/2012 09:02:15,Personal message,1.0,,,Mon Jun 06 06:04:42 AST 2011,FALSE,,77571589411049408,-1,-1,,-1,null,-1,FALSE,0,lurrs,"&lt;a href=""http://mobile.twitter.com"" rel=""nofollow""&gt;Mobile Web&lt;/a&gt;",Tornado is houston?,29574579
182288436,false,finalized,4,7/18/2012 11:12:28,Informative (Indirect),1.0,,,Thu May 26 00:47:45 AST 2011,FALSE,,73505558547791808,-1,-1,,73504961488625600,EmmettLuvr1935,54222088,FALSE,0,kmcha08,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;",@EmmettLuvr1935 Florence has a tornado watch until 9,22332074
182288437,false,finalized,4,7/18/2012 09:05:58,Informative (Indirect),0.5247,,,Sun May 29 22:42:29 AST 2011,FALSE,,74923585197719504,-1,-1,,-1,null,-1,FALSE,0,MaloneMK,web,funny how everyone in this second-floor newsroom ignores the blaring tornado sirens outside.,151272143
